Broker,Date,Exchange,OrderType,Pct,Rebate,RoutingVenue
Wells Fargo,201012,Other,Total,0.1467,1.0,Archipelago LLC          
Wells Fargo,201012,Other,Total,0.1451,1.0,Nasdaq Exchange          
Wells Fargo,201012,Other,Total,0.0765,1.0,Assent LLC               
Wells Fargo,201012,Other,Total,0.0682,1.0,Bats Trading Inc         
Wells Fargo,201012,Other,Total,0.0302,1.0,Nasdaq Execution Services
Wells Fargo,201012,Other,Total,0.011000000000000001,1.0,Goldman Sachs Exec&Clear 
Wells Fargo,201012,Other,Total,0.0102,1.0,EBX LLC                  
Wells Fargo,201012,Other,Total,0.0102,1.0,Direct Edge Exchange     
Wells Fargo,201012,NYSE,Market,0.9997,1.0,"Wells Fargo Securities, L"
Wells Fargo,201012,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201012,NYSE,Market,0.0001,1.0,New York Stock Exch      
Wells Fargo,201012,NYSE,Market,0.0,1.0,Assent LLC               
Wells Fargo,201012,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201012,Other,Market,0.9851,1.0,"Wells Fargo Securities, L"
Wells Fargo,201012,Other,Market,0.0,1.0,Archipelago LLC          
Wells Fargo,201012,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201012,Other,Market,0.0,1.0,Assent LLC               
Wells Fargo,201012,Other,Market,0.0,1.0,Bats Trading Inc         
Wells Fargo,201012,Other,Market,0.0025,1.0,Nasdaq Execution Services
Wells Fargo,201012,Other,Market,0.0,1.0,Goldman Sachs Exec&Clear 
Wells Fargo,201012,Other,Market,0.0025,1.0,EBX LLC                  
Wells Fargo,201012,Other,Market,0.0,1.0,Direct Edge Exchange     
Wells Fargo,201012,NYSE,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201012,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201012,NYSE,Limit,0.0,1.0,New York Stock Exch      
Wells Fargo,201012,NYSE,Limit,0.0,1.0,Assent LLC               
Wells Fargo,201012,NASDAQ,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201012,Other,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201012,Other,Limit,0.0,1.0,Archipelago LLC          
Wells Fargo,201012,Other,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201012,Other,Limit,0.0,1.0,Assent LLC               
Wells Fargo,201012,Other,Limit,0.0,1.0,Bats Trading Inc         
Wells Fargo,201012,Other,Limit,0.0,1.0,Nasdaq Execution Services
Wells Fargo,201012,Other,Limit,0.0,1.0,Goldman Sachs Exec&Clear 
Wells Fargo,201012,Other,Limit,0.0,1.0,EBX LLC                  
Wells Fargo,201012,Other,Limit,0.0,1.0,Direct Edge Exchange     
Wells Fargo,201012,NYSE,Other,0.4199,1.0,"Wells Fargo Securities, L"
Wells Fargo,201012,NYSE,Other,0.1806,1.0,Nasdaq Exchange          
Wells Fargo,201012,NYSE,Other,0.1564,1.0,New York Stock Exch      
Wells Fargo,201012,NYSE,Other,0.0961,1.0,Assent LLC               
Wells Fargo,201012,NASDAQ,Other,0.8703,1.0,"Wells Fargo Securities, L"
Wells Fargo,201012,Other,Other,0.2753,1.0,"Wells Fargo Securities, L"
Wells Fargo,201012,Other,Other,0.1803,1.0,Archipelago LLC          
Wells Fargo,201012,Other,Other,0.1784,1.0,Nasdaq Exchange          
Wells Fargo,201012,Other,Other,0.094,1.0,Assent LLC               
Wells Fargo,201012,Other,Other,0.0839,1.0,Bats Trading Inc         
Wells Fargo,201012,Other,Other,0.0366,1.0,Nasdaq Execution Services
Wells Fargo,201012,Other,Other,0.0135,1.0,Goldman Sachs Exec&Clear 
Wells Fargo,201012,Other,Other,0.0121,1.0,EBX LLC                  
Wells Fargo,201012,Other,Other,0.0125,1.0,Direct Edge Exchange     
Wells Fargo,201103,NYSE,Total,0.8508,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,NYSE,Total,0.0505,1.0,Nasdaq Exchange          
Wells Fargo,201103,NASDAQ,Total,0.9728,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,Other,Total,0.6433,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,Other,Total,0.1224,1.0,Archipelago Exchange     
Wells Fargo,201103,Other,Total,0.1023,1.0,Nasdaq Exchange          
Wells Fargo,201103,Other,Total,0.0407,1.0,Bats Trading Inc         
Wells Fargo,201103,NYSE,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201103,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,Other,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,Other,Market,0.0,1.0,Archipelago Exchange     
Wells Fargo,201103,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201103,Other,Market,0.0,1.0,Bats Trading Inc         
Wells Fargo,201103,NYSE,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201103,NASDAQ,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,Other,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,Other,Limit,0.0,1.0,Archipelago Exchange     
Wells Fargo,201103,Other,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201103,Other,Limit,0.0,1.0,Bats Trading Inc         
Wells Fargo,201103,NYSE,Other,0.6209,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,NYSE,Other,0.1283,1.0,Nasdaq Exchange          
Wells Fargo,201103,NASDAQ,Other,0.9151,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,Other,Other,0.496,1.0,"Wells Fargo Securities, L"
Wells Fargo,201103,Other,Other,0.17300000000000001,1.0,Archipelago Exchange     
Wells Fargo,201103,Other,Other,0.1446,1.0,Nasdaq Exchange          
Wells Fargo,201103,Other,Other,0.0575,1.0,Bats Trading Inc         
Wells Fargo,201106,NYSE,Total,0.9207,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,NASDAQ,Total,0.965,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,Other,Total,0.6899,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,Other,Total,0.1071,1.0,Nasdaq Exchange          
Wells Fargo,201106,Other,Total,0.0888,1.0,Archipelago Exchange     
Wells Fargo,201106,Other,Total,0.0279,1.0,Bats Trading Inc         
Wells Fargo,201106,NYSE,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,Other,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201106,Other,Market,0.0,1.0,Archipelago Exchange     
Wells Fargo,201106,Other,Market,0.0,1.0,Bats Trading Inc         
Wells Fargo,201106,NYSE,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,NASDAQ,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,Other,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,Other,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201106,Other,Limit,0.0,1.0,Archipelago Exchange     
Wells Fargo,201106,Other,Limit,0.0,1.0,Bats Trading Inc         
Wells Fargo,201106,NYSE,Other,0.7881,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,NASDAQ,Other,0.8988,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,Other,Other,0.5337,1.0,"Wells Fargo Securities, L"
Wells Fargo,201106,Other,Other,0.161,1.0,Nasdaq Exchange          
Wells Fargo,201106,Other,Other,0.1336,1.0,Archipelago Exchange     
Wells Fargo,201106,Other,Other,0.0419,1.0,Bats Trading Inc         
Wells Fargo,201109,NYSE,Total,0.8892,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,NYSE,Total,0.0501,1.0,Nasdaq Exchange          
Wells Fargo,201109,NASDAQ,Total,0.9348,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,Other,Total,0.7104,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,Other,Total,0.0989,1.0,Nasdaq Exchange          
Wells Fargo,201109,Other,Total,0.0727,1.0,NYSE Arca                
Wells Fargo,201109,Other,Total,0.0249,1.0,BATS Stock Exchange      
Wells Fargo,201109,NYSE,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201109,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,Other,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201109,Other,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201109,Other,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201109,NYSE,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201109,NASDAQ,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,Other,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,Other,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201109,Other,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201109,Other,Limit,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201109,NYSE,Other,0.7142,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,NYSE,Other,0.1293,1.0,Nasdaq Exchange          
Wells Fargo,201109,NASDAQ,Other,0.8386,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,Other,Other,0.5176,1.0,"Wells Fargo Securities, L"
Wells Fargo,201109,Other,Other,0.1648,1.0,Nasdaq Exchange          
Wells Fargo,201109,Other,Other,0.1211,1.0,NYSE Arca                
Wells Fargo,201109,Other,Other,0.0415,1.0,BATS Stock Exchange      
Wells Fargo,201112,NYSE,Total,0.8281,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,NYSE,Total,0.0558,1.0,Nasdaq Exchange          
Wells Fargo,201112,NYSE,Total,0.0391,1.0,NYSE Arca                
Wells Fargo,201112,NASDAQ,Total,0.7209,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,NASDAQ,Total,0.142,1.0,Nasdaq Exchange          
Wells Fargo,201112,NASDAQ,Total,0.047,1.0,NYSE Arca                
Wells Fargo,201112,Other,Total,0.7171,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,Other,Total,0.08,1.0,NYSE Arca                
Wells Fargo,201112,Other,Total,0.0734,1.0,Nasdaq Exchange          
Wells Fargo,201112,Other,Total,0.0207,1.0,BATS Stock Exchange      
Wells Fargo,201112,Other,Total,0.0135,1.0,Barclays ATS             
Wells Fargo,201112,NYSE,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201112,NYSE,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201112,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,NASDAQ,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201112,NASDAQ,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201112,Other,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,Other,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201112,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201112,Other,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201112,Other,Market,0.0,1.0,Barclays ATS             
Wells Fargo,201112,NYSE,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201112,NYSE,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201112,NASDAQ,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,NASDAQ,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201112,NASDAQ,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201112,Other,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,Other,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201112,Other,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201112,Other,Limit,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201112,Other,Limit,0.0,1.0,Barclays ATS             
Wells Fargo,201112,NYSE,Other,0.5794,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,NYSE,Other,0.1365,1.0,Nasdaq Exchange          
Wells Fargo,201112,NYSE,Other,0.0957,1.0,NYSE Arca                
Wells Fargo,201112,NASDAQ,Other,0.5331,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,NASDAQ,Other,0.2375,1.0,Nasdaq Exchange          
Wells Fargo,201112,NASDAQ,Other,0.0786,1.0,NYSE Arca                
Wells Fargo,201112,Other,Other,0.4532,1.0,"Wells Fargo Securities, L"
Wells Fargo,201112,Other,Other,0.1546,1.0,NYSE Arca                
Wells Fargo,201112,Other,Other,0.1418,1.0,Nasdaq Exchange          
Wells Fargo,201112,Other,Other,0.04,1.0,BATS Stock Exchange      
Wells Fargo,201112,Other,Other,0.026000000000000002,1.0,Barclays ATS             
Wells Fargo,201203,NYSE,Total,0.6224,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,NYSE,Total,0.12,1.0,Nasdaq Exchange          
Wells Fargo,201203,NYSE,Total,0.1137,1.0,NYSE Arca                
Wells Fargo,201203,NYSE,Total,0.0644,1.0,New York Stock Exch      
Wells Fargo,201203,NASDAQ,Total,0.2912,1.0,Nasdaq Exchange          
Wells Fargo,201203,NASDAQ,Total,0.28600000000000003,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,NASDAQ,Total,0.1742,1.0,NYSE Arca                
Wells Fargo,201203,NASDAQ,Total,0.066,1.0,BATS Stock Exchange      
Wells Fargo,201203,NASDAQ,Total,0.0468,1.0,Knight Capital Americas  
Wells Fargo,201203,NASDAQ,Total,0.0149,1.0,Goldman Sachs Exec&Clear 
Wells Fargo,201203,NASDAQ,Total,0.0146,1.0,UBS Securities LLC       
Wells Fargo,201203,NASDAQ,Total,0.0131,1.0,Barclays ATS             
Wells Fargo,201203,Other,Total,0.3465,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,Other,Total,0.2522,1.0,NYSE Arca                
Wells Fargo,201203,Other,Total,0.1676,1.0,Nasdaq Exchange          
Wells Fargo,201203,Other,Total,0.046,1.0,BATS Stock Exchange      
Wells Fargo,201203,Other,Total,0.0246,1.0,Knight Capital Americas  
Wells Fargo,201203,Other,Total,0.0228,1.0,Barclays ATS             
Wells Fargo,201203,Other,Total,0.0163,1.0,Citadel Derivatives Group
Wells Fargo,201203,Other,Total,0.0113,1.0,Direct Edge Exchange     
Wells Fargo,201203,Other,Total,0.0104,1.0,National Financial Servic
Wells Fargo,201203,Other,Total,0.0089,1.0,Knight Capital Americas  
Wells Fargo,201203,NYSE,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201203,NYSE,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201203,NYSE,Market,0.0,1.0,New York Stock Exch      
Wells Fargo,201203,NASDAQ,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201203,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,NASDAQ,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201203,NASDAQ,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201203,NASDAQ,Market,0.0,1.0,Knight Capital Americas  
Wells Fargo,201203,NASDAQ,Market,0.0,1.0,Goldman Sachs Exec&Clear 
Wells Fargo,201203,NASDAQ,Market,0.0,1.0,UBS Securities LLC       
Wells Fargo,201203,NASDAQ,Market,0.0,1.0,Barclays ATS             
Wells Fargo,201203,Other,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,Other,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201203,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201203,Other,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201203,Other,Market,0.0,1.0,Knight Capital Americas  
Wells Fargo,201203,Other,Market,0.0,1.0,Barclays ATS             
Wells Fargo,201203,Other,Market,0.0,1.0,Citadel Derivatives Group
Wells Fargo,201203,Other,Market,0.0,1.0,Direct Edge Exchange     
Wells Fargo,201203,Other,Market,0.0,1.0,National Financial Servic
Wells Fargo,201203,Other,Market,0.0,1.0,Knight Capital Americas  
Wells Fargo,201203,NYSE,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201203,NYSE,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201203,NYSE,Limit,0.0,1.0,New York Stock Exch      
Wells Fargo,201203,NASDAQ,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201203,NASDAQ,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,NASDAQ,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201203,NASDAQ,Limit,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201203,NASDAQ,Limit,0.0,1.0,Knight Capital Americas  
Wells Fargo,201203,NASDAQ,Limit,0.0,1.0,Goldman Sachs Exec&Clear 
Wells Fargo,201203,NASDAQ,Limit,0.0,1.0,UBS Securities LLC       
Wells Fargo,201203,NASDAQ,Limit,0.0,1.0,Barclays ATS             
Wells Fargo,201203,Other,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,Other,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201203,Other,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201203,Other,Limit,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201203,Other,Limit,0.0,1.0,Knight Capital Americas  
Wells Fargo,201203,Other,Limit,0.0,1.0,Barclays ATS             
Wells Fargo,201203,Other,Limit,0.0,1.0,Citadel Derivatives Group
Wells Fargo,201203,Other,Limit,0.0,1.0,Direct Edge Exchange     
Wells Fargo,201203,Other,Limit,0.0,1.0,National Financial Servic
Wells Fargo,201203,Other,Limit,0.0,1.0,Knight Capital Americas  
Wells Fargo,201203,NYSE,Other,0.3465,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,NYSE,Other,0.2077,1.0,Nasdaq Exchange          
Wells Fargo,201203,NYSE,Other,0.1969,1.0,NYSE Arca                
Wells Fargo,201203,NYSE,Other,0.1116,1.0,New York Stock Exch      
Wells Fargo,201203,NASDAQ,Other,0.3304,1.0,Nasdaq Exchange          
Wells Fargo,201203,NASDAQ,Other,0.1898,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,NASDAQ,Other,0.1976,1.0,NYSE Arca                
Wells Fargo,201203,NASDAQ,Other,0.0749,1.0,BATS Stock Exchange      
Wells Fargo,201203,NASDAQ,Other,0.0531,1.0,Knight Capital Americas  
Wells Fargo,201203,NASDAQ,Other,0.0169,1.0,Goldman Sachs Exec&Clear 
Wells Fargo,201203,NASDAQ,Other,0.0165,1.0,UBS Securities LLC       
Wells Fargo,201203,NASDAQ,Other,0.0148,1.0,Barclays ATS             
Wells Fargo,201203,Other,Other,0.2229,1.0,"Wells Fargo Securities, L"
Wells Fargo,201203,Other,Other,0.2998,1.0,NYSE Arca                
Wells Fargo,201203,Other,Other,0.1993,1.0,Nasdaq Exchange          
Wells Fargo,201203,Other,Other,0.0547,1.0,BATS Stock Exchange      
Wells Fargo,201203,Other,Other,0.0293,1.0,Knight Capital Americas  
Wells Fargo,201203,Other,Other,0.0272,1.0,Barclays ATS             
Wells Fargo,201203,Other,Other,0.0194,1.0,Citadel Derivatives Group
Wells Fargo,201203,Other,Other,0.0134,1.0,Direct Edge Exchange     
Wells Fargo,201203,Other,Other,0.0123,1.0,National Financial Servic
Wells Fargo,201203,Other,Other,0.0106,1.0,Knight Capital Americas  
Wells Fargo,201206,NYSE,Total,0.6985,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,NYSE,Total,0.0933,1.0,NYSE Arca                
Wells Fargo,201206,NYSE,Total,0.0891,1.0,Nasdaq Exchange          
Wells Fargo,201206,NYSE,Total,0.0463,1.0,New York Stock Exch      
Wells Fargo,201206,NASDAQ,Total,0.8112,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,NASDAQ,Total,0.0696,1.0,Nasdaq Exchange          
Wells Fargo,201206,NASDAQ,Total,0.0441,1.0,NYSE Arca                
Wells Fargo,201206,Other,Total,0.5673,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,Other,Total,0.1475,1.0,NYSE Arca                
Wells Fargo,201206,Other,Total,0.1351,1.0,Nasdaq Exchange          
Wells Fargo,201206,Other,Total,0.0523,1.0,BATS Stock Exchange      
Wells Fargo,201206,NYSE,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,NYSE,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201206,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201206,NYSE,Market,0.0,1.0,New York Stock Exch      
Wells Fargo,201206,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,NASDAQ,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201206,NASDAQ,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201206,Other,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,Other,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201206,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201206,Other,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201206,NYSE,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,NYSE,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201206,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201206,NYSE,Limit,0.0,1.0,New York Stock Exch      
Wells Fargo,201206,NASDAQ,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,NASDAQ,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201206,NASDAQ,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201206,Other,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,Other,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201206,Other,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201206,Other,Limit,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201206,NYSE,Other,0.4453,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,NYSE,Other,0.1716,1.0,NYSE Arca                
Wells Fargo,201206,NYSE,Other,0.16399999999999998,1.0,Nasdaq Exchange          
Wells Fargo,201206,NYSE,Other,0.0852,1.0,New York Stock Exch      
Wells Fargo,201206,NASDAQ,Other,0.6448,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,NASDAQ,Other,0.131,1.0,Nasdaq Exchange          
Wells Fargo,201206,NASDAQ,Other,0.083,1.0,NYSE Arca                
Wells Fargo,201206,Other,Other,0.3578,1.0,"Wells Fargo Securities, L"
Wells Fargo,201206,Other,Other,0.2189,1.0,NYSE Arca                
Wells Fargo,201206,Other,Other,0.2006,1.0,Nasdaq Exchange          
Wells Fargo,201206,Other,Other,0.0776,1.0,BATS Stock Exchange      
Wells Fargo,201209,NYSE,Total,0.8092,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,NYSE,Total,0.0784,1.0,Nasdaq Exchange          
Wells Fargo,201209,NYSE,Total,0.0356,1.0,New York Stock Exch      
Wells Fargo,201209,NASDAQ,Total,0.8525,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,NASDAQ,Total,0.0775,1.0,Nasdaq Exchange          
Wells Fargo,201209,Other,Total,0.6053,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,Other,Total,0.1869,1.0,Nasdaq Exchange          
Wells Fargo,201209,Other,Total,0.0825,1.0,NYSE Arca                
Wells Fargo,201209,Other,Total,0.0407,1.0,BATS Stock Exchange      
Wells Fargo,201209,NYSE,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201209,NYSE,Market,0.0,1.0,New York Stock Exch      
Wells Fargo,201209,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,NASDAQ,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201209,Other,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,Other,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201209,Other,Market,0.0,1.0,NYSE Arca                
Wells Fargo,201209,Other,Market,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201209,NYSE,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,NYSE,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201209,NYSE,Limit,0.0,1.0,New York Stock Exch      
Wells Fargo,201209,NASDAQ,Limit,0.9999,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,NASDAQ,Limit,0.0001,1.0,Nasdaq Exchange          
Wells Fargo,201209,Other,Limit,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,Other,Limit,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201209,Other,Limit,0.0,1.0,NYSE Arca                
Wells Fargo,201209,Other,Limit,0.0,1.0,BATS Stock Exchange      
Wells Fargo,201209,NYSE,Other,0.5885,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,NYSE,Other,0.1691,1.0,Nasdaq Exchange          
Wells Fargo,201209,NYSE,Other,0.0767,1.0,New York Stock Exch      
Wells Fargo,201209,NASDAQ,Other,0.6844,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,NASDAQ,Other,0.1659,1.0,Nasdaq Exchange          
Wells Fargo,201209,Other,Other,0.3791,1.0,"Wells Fargo Securities, L"
Wells Fargo,201209,Other,Other,0.294,1.0,Nasdaq Exchange          
Wells Fargo,201209,Other,Other,0.1297,1.0,NYSE Arca                
Wells Fargo,201209,Other,Other,0.064,1.0,BATS Stock Exchange      
Wells Fargo,201212,NYSE,Total,0.7755,1.0,"Wells Fargo Securities, L"
Wells Fargo,201212,NYSE,Total,0.09300000000000001,1.0,Nasdaq Exchange          
Wells Fargo,201212,NYSE,Total,0.0519,1.0,New York Stock Exch      
Wells Fargo,201212,NASDAQ,Total,0.826,1.0,"Wells Fargo Securities, L"
Wells Fargo,201212,NASDAQ,Total,0.091,1.0,Nasdaq Exchange          
Wells Fargo,201212,Other,Total,0.6472,1.0,"Wells Fargo Securities, L"
Wells Fargo,201212,Other,Total,0.1578,1.0,Nasdaq Exchange          
Wells Fargo,201212,Other,Total,0.0577,1.0,NYSE Arca                
Wells Fargo,201212,Other,Total,0.0419,1.0,BATS Stock Exchange      
Wells Fargo,201212,NYSE,Market,1.0,1.0,"Wells Fargo Securities, L"
Wells Fargo,201212,NYSE,Market,0.0,1.0,Nasdaq Exchange          
Wells Fargo,201212,NYSE,Market,0.0,1.0,New York Stock Exch      
Wells Fargo,201212,NASDAQ,Market,1.0,1.0,"Wells Fargo Securities, L"
