MarketCenter,idate,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType
UBSS,201411,Other,14,27686791,4571498315,4466840358,25230244,12114569,24030926,4809989,2472204,3788111,1712247,-0.004748245838049854,0.0,0.0,,,0.0,,0.0,0.0,,37344813,0.0,0.0,0.0,0.0,-177322.35290000009,0.0,0.0,0.0,0.0,Other
UBSS,201411,Other,15,31162303,5260784424,5222034804,4051008,4880057,2499393,1113225,792657,1892789,1613659,0.0051669218284717475,0.0,0.0,,,0.0,,0.0,0.0,,8931065,0.0,0.0,0.0,0.0,46146.11470000004,0.0,0.0,0.0,0.0,Other
UBSS,201412,NASDAQ,11,375877,75958313,2066698,47378995,8770141,56142646,6438,0,0,20,0.014304104273305309,0.024401170272682463,52917538.0,0.016088842143411882,0.004713116093949801,2278759.0,0.05373231658108644,952839.0,23.882299999999976,0.3602484784942681,56149136,249406.50000000015,851381.9154999997,122442.99999999994,343258.8,803163.096200001,1370104.6282000048,0.9424461669365668,0.04058404389339134,0.016969789170041726,Market
UBSS,201412,NASDAQ,12,6649800,962166519,803920823,106436504,44703807,149337885,746210,380298,496573,154618,0.012643325143085115,0.03482965432034864,74722374.0,0.004939246916860534,0.201216960799452,75041165.0,3.1042084141417585,1376772.0,22.444300000000048,41.90688102314691,151140311,15035408.999999987,369072.2553999997,232943415.80000004,57696220.40000001,1910916.0942000041,5264164.785999987,0.4943907651480219,0.4965000038937329,0.00910923095824515,Limit
UBSS,201412,NASDAQ,13,22904337,2715530427,2679568946,23090254,3416707,23909605,1091815,493118,654616,276255,-0.010629723252695771,0.0,0.0,,,0.0,,0.0,0.0,,26506961,0.0,0.0,0.0,0.0,-281761.6597,0.0,0.0,0.0,0.0,Other
UBSS,201412,NASDAQ,14,18976190,2364794329,2298519843,24872923,21902674,31619591,6152104,3072692,4023279,1460568,-0.0008999454501884834,0.0,0.0,,,0.0,,0.0,0.0,,46775597,0.0,0.0,0.0,0.0,-42095.48570000007,0.0,0.0,0.0,0.0,Other
UBSS,201412,NASDAQ,15,25031999,3140718592,3102130503,4134644,5770950,3620593,1261085,881489,1903123,1421981,0.01248311437961216,0.0,0.0,,,0.0,,0.0,0.0,,9905594,0.0,0.0,0.0,0.0,123652.66289999994,0.0,0.0,0.0,0.0,Other
UBSS,201412,NYSE,11,757630,154525410,2761752,94160596,23305401,117453272,11857,180,600,35,0.007759744713187093,0.011702271296433158,111659574.0,0.008918125797255861,0.003086870992361122,4354109.0,0.07625114575680121,1452314.0,28.966600000000057,0.17597785327415433,117465997,344678.7000000001,995794.1273999999,332005.8,255575.10000000012,911506.1492000009,1374618.965000003,0.9505693294375224,0.03706697351745118,0.012363697045026573,Market
UBSS,201412,NYSE,12,14578572,2058096879,1749925549,215016939,81349214,292463320,1854241,844493,953475,213791,0.006162153216261515,0.020669065870352585,124499348.0,0.003867205291709643,0.17980819867426115,169092720.0,2.4139859397849897,2774085.0,41.301100000000076,26.097718563057715,296366153,22386003.499999974,481464.5374000004,408187448.60000014,72397289.59999996,1826253.6429000024,6125611.538099992,0.4200862572859324,0.5705534126901461,0.009360330023921457,Limit
UBSS,201412,NYSE,13,27238070,2984436482,2944725482,25818794,6440202,28595050,1409568,685086,967363,446942,-0.005695645800631871,0.0,0.0,,,0.0,,0.0,0.0,,32258996,0.0,0.0,0.0,0.0,-183735.81510000036,0.0,0.0,0.0,0.0,Other
UBSS,201412,NYSE,14,45382169,5653868625,5545152371,42575586,45319463,56916397,14497824,6388152,7432141,2151449,-0.0008162242938165943,0.0,0.0,,,0.0,,0.0,0.0,,87895049,0.0,0.0,0.0,0.0,-71742.07429999995,0.0,0.0,0.0,0.0,Other
UBSS,201412,NYSE,15,53678483,7513414969,7476124449,7240648,10734234,5637482,2485742,1683580,3644227,2931846,0.00779471340618537,0.0,0.0,,,0.0,,0.0,0.0,,17974882,0.0,0.0,0.0,0.0,140109.0537000001,0.0,0.0,0.0,0.0,Other
UBSS,201412,Other,11,533288,114735311,1833789,66476142,12604450,79059281,17252,1741,756,1302,0.01219709385331866,0.01571831964535617,75413536.0,0.010862347105697306,0.025011695513123804,2898037.0,0.1128947629033032,769019.0,27.4928,0.3147634843872519,79080592,1886220.4000000008,819168.0044999996,327173.2000000001,242059.10000000003,964553.402600001,1243014.022799996,0.9536288752112528,0.03664662753156931,0.009724497257177842,Market
UBSS,201412,Other,12,9534926,1391765098,1169232096,142933563,70464189,211411812,864193,426398,508836,160985,0.01159879040150338,0.02478083285572756,109311937.0,0.002752069840277366,0.13019394944945495,102464133.0,2.5981085117852927,1621682.0,16.356799999999932,23.690722410435576,213397752,14231752.800000004,300834.0849999995,266212936.1000003,38418818.09999999,2475155.7975999983,5288174.024100001,0.512245025898867,0.4801556344417349,0.007599339659398099,Limit
UBSS,201412,Other,13,20392578,3067229361,3039985479,13968532,3895313,14669906,939688,545040,910073,541694,-0.00761990077164239,0.0,0.0,,,0.0,,0.0,0.0,,17863845,0.0,0.0,0.0,0.0,-136120.72630000007,0.0,0.0,0.0,0.0,Other
UBSS,201412,Other,14,40391383,6690981430,6615280691,31902704,16649421,31762257,6449655,3272343,4585520,1891821,-0.0019860098893714736,0.0,0.0,,,0.0,,0.0,0.0,,48552125,0.0,0.0,0.0,0.0,-96425.00039999996,0.0,0.0,0.0,0.0,Other
UBSS,201412,Other,15,45830528,7912191570,7865190125,5210845,6264081,3464278,1433971,1028420,2366199,2004052,0.010841233642813895,0.0,0.0,,,0.0,,0.0,0.0,,11474926,0.0,0.0,0.0,0.0,124402.35379999988,0.0,0.0,0.0,0.0,Other
UBSS,201501,NASDAQ,11,347567,70002765,2500042,41935221,9833199,51757956,7774,929,173,288,0.011090901259880086,0.02037591858318256,48502153.0,0.01861612901596347,0.15067982858410428,2417665.0,4.980440342231036,848602.0,23.869299999999992,0.2539113742366855,51768420,7308296.099999999,902922.3377999995,12041036.299999995,215469.6999999998,574158.4346000014,1054829.1110999996,0.9369061872083404,0.046701541209872736,0.01639227158178673,Market
UBSS,201501,NASDAQ,12,9583907,1397403456,1226172466,123083310,41611134,162789611,808566,407233,495818,167089,0.013214714084708295,0.033639401916314766,74821936.0,0.007411064469115054,0.3140874542460382,88072571.0,2.6156054408812484,1799937.0,21.64500000000005,39.84878854093228,164694444,23500631.4,554510.1914000006,230363095.90000007,71725308.90000002,2176389.988800002,5540222.595099996,0.4543075903641291,0.5347634617230925,0.010928947912778406,Limit
UBSS,201501,NASDAQ,13,48941635,5561096216,5510985399,31114219,3377273,30714937,1800118,715886,813735,326169,0.0005181895407713865,0.0,0.0,,,0.0,,0.0,0.0,,34491492,0.0,0.0,0.0,0.0,17873.13039999995,0.0,0.0,0.0,0.0,Other
UBSS,201501,NASDAQ,14,26492657,3287687205,3212280792,23733215,24298198,33817813,6892654,2843384,3058119,1075248,0.003022689915451793,0.0,0.0,,,0.0,,0.0,0.0,,48031413,0.0,0.0,0.0,0.0,145184.0677000002,0.0,0.0,0.0,0.0,Other
UBSS,201501,NASDAQ,15,33307884,4069578080,4033571732,4457499,6180769,4199884,1540630,961525,1956346,1301227,0.015934314204154306,0.0,0.0,,,0.0,,0.0,0.0,,10638268,0.0,0.0,0.0,0.0,169513.50490000026,0.0,0.0,0.0,0.0,Other
UBSS,201501,NYSE,11,631904,127828404,2759558,74461174,24142093,98589890,10020,2032,682,125,0.00578344467328855,0.010659167785992327,92774650.0,0.010150218795759423,0.024788940728959902,4559636.0,1.2446866591982342,1268981.0,21.24960000000001,0.1935001390879767,98603267,2299785.3,941682.996200002,5675318.1,245547.99999999977,570266.5392999987,1051028.7672,0.9408881959255976,0.04624224063488688,0.01286956343951565,Market
UBSS,201501,NYSE,12,17726935,2554745909,2252905584,224044609,68140803,288356843,1866203,803398,903171,223063,0.006358386546690418,0.019882049564815357,114682615.0,0.005866854523678225,0.2473228753983331,174426576.0,2.080013492324703,3076221.0,38.44180000000007,26.327403622821645,292185412,28363634.10000001,672826.2185999983,362809631.5000002,80988911.90000002,1857827.792799997,5809244.843499995,0.39249945510626655,0.5969722266627056,0.010528318231027909,Limit
UBSS,201501,NYSE,13,51537248,5615017696,5567409157,34414158,5619605,36133690,1774314,753416,919615,348289,-0.002232544642380983,0.0,0.0,,,0.0,,0.0,0.0,,40033763,0.0,0.0,0.0,0.0,-89377.16310000002,0.0,0.0,0.0,0.0,Other
UBSS,201501,NYSE,14,54736712,6688728286,6577585658,44256652,46994078,62384247,14860891,5874745,6043882,1712848,-0.002554205715395373,0.0,0.0,,,0.0,,0.0,0.0,,91250730,0.0,0.0,0.0,0.0,-233073.1361,0.0,0.0,0.0,0.0,Other
UBSS,201501,NYSE,15,70811692,9497577123,9462815843,7530333,9928111,6365986,2520478,1540950,3242881,2518618,0.004825641695216366,0.0,0.0,,,0.0,,0.0,0.0,,17458444,0.0,0.0,0.0,0.0,84248.19529999999,0.0,0.0,0.0,0.0,Other
UBSS,201501,Other,11,452645,96181755,1858078,54613877,13171220,67758901,23985,1177,894,140,0.010779713167630342,0.014176386526377652,64599448.0,0.012983096655872335,0.010924274461292613,2525311.0,0.12776382790080112,660338.0,19.25519999999994,0.34576656197280764,67785097,705702.1000000002,838700.8772999988,322643.4,228322.79999999984,730703.9027,960947.7358000022,0.9530036963729652,0.037254663809067064,0.009741639817967657,Market
UBSS,201501,Other,12,10461841,1582034367,1383952431,136472929,53955280,188691754,764532,369134,447365,135902,0.012907429857201443,0.02458121491548551,91346652.0,0.004222418840265761,0.12156938384561695,97369986.0,2.1646822379126145,1711571.0,17.15489999999994,20.72173225650586,190428209,11104956.199999994,385703.8244,210775079.2,35466715.99999999,2457938.750499997,4680956.7313999925,0.4796907584211959,0.5113212297239008,0.00898801185490328,Limit
UBSS,201501,Other,13,45868182,6049744877,5979308292,18893214,3188535,18647672,1205237,622211,920088,486667,-0.003680819195979439,0.0,0.0,,,0.0,,0.0,0.0,,22081749,0.0,0.0,0.0,0.0,-81278.92559999977,0.0,0.0,0.0,0.0,Other
UBSS,201501,Other,14,51558197,8579230128,8482061939,29542865,11687386,28552910,4915591,2423327,3435094,1450473,-0.0011111865241858448,0.0,0.0,,,0.0,,0.0,0.0,,41230251,0.0,0.0,0.0,0.0,-45814.49929999995,0.0,0.0,0.0,0.0,Other
UBSS,201501,Other,15,57993999,9788700386,9690446848,5612056,5688972,4119774,1509588,1002438,2157341,1630827,0.006028643588884131,0.0,0.0,,,0.0,,0.0,0.0,,11301028,0.0,0.0,0.0,0.0,68129.87000000005,0.0,0.0,0.0,0.0,Other
UBSS,201502,NASDAQ,11,354718,71908910,1978520,43499705,9111730,52606997,4164,100,114,60,0.009040825113399771,0.01824252039124192,49413538.0,0.017676065506582416,0.002468821398702517,2511323.0,0.08272098013676459,686574.0,22.62199999999999,0.21460308721274016,52611435,121993.19999999998,873436.9345999996,207739.10000000006,147340.89999999988,475650.78279999975,959765.175799999,0.939216693101034,0.047733406245239265,0.013049900653726704,Market
UBSS,201502,NASDAQ,12,9397213,1383754251,1202162233,124528040,50476320,173124171,784375,392911,524241,152757,0.005510631025421305,0.030884953675439843,84610811.0,0.006390594010498253,0.17467246590982313,88640353.0,2.652592909913166,1753196.0,21.49880000000004,37.11677969833377,175004360,14779178.999999987,540713.3419999997,235126771.90000018,65072989.69999997,964384.4557999992,5405001.551599997,0.4834783030548496,0.5065036836796524,0.01001801326549807,Limit
UBSS,201502,NASDAQ,13,38988049,4472713342,4419695218,24450044,3977190,24564344,1639482,750017,897206,418716,-0.011972355298443716,0.0,0.0,,,0.0,,0.0,0.0,,28427234,0.0,0.0,0.0,0.0,-340340.9455999993,0.0,0.0,0.0,0.0,Other
UBSS,201502,NASDAQ,14,26964580,3148556565,2731565144,18860258,18162242,23761461,5670367,2718833,3297100,1195693,-0.0051826707650752925,0.0,0.0,,,0.0,,0.0,0.0,,37022500,0.0,0.0,0.0,0.0,-191875.4284,0.0,0.0,0.0,0.0,Other
UBSS,201502,NASDAQ,15,24351575,2959913196,2838450452,3818258,5853260,3202473,1296410,883372,1958386,1487560,0.009530961602925206,0.0,0.0,,,0.0,,0.0,0.0,,9671518,0.0,0.0,0.0,0.0,92178.86669999996,0.0,0.0,0.0,0.0,Other
UBSS,201502,NYSE,11,621424,126062161,2325944,75460342,20767055,96216071,10102,340,600,94,0.0052571206659575275,0.009643658112252585,91122030.0,0.010151490443090421,0.016092561809696298,4047142.0,0.02990601762923069,1058225.0,21.03839999999998,0.17776531455975814,96227397,1466386.9000000004,925024.4166999984,121033.89999999994,188115.70000000004,505879.0373999993,927984.1177,0.9469447666759604,0.04205810534394898,0.010997127980090744,Market
UBSS,201502,NYSE,12,17693007,2551642211,2225921185,234906475,81661718,312796678,1781620,781753,920628,252831,0.002359203581138047,0.01848847099430489,131760402.0,0.005461344131296743,0.18583671291470416,181778719.0,2.181182857273848,3029072.0,45.02390000000002,26.147538850182503,316568193,24485920.00000001,719588.8981999998,396492625.6999999,79202777.80000001,746848.8146000005,5852861.854000012,0.4162149101315431,0.5742166238412967,0.00956846602716022,Limit
UBSS,201502,NYSE,13,38192532,4243667597,4201945384,29196812,5616214,31132670,1543211,708994,913734,379118,-0.004073438562910337,0.0,0.0,,,0.0,,0.0,0.0,,34813026,0.0,0.0,0.0,0.0,-141808.72260000018,0.0,0.0,0.0,0.0,Other
UBSS,201502,NYSE,14,47276605,5768740023,5665265179,40914515,43544284,55065197,14110173,6092713,6735371,1965154,-0.004424043213070092,0.0,0.0,,,0.0,,0.0,0.0,,84458799,0.0,0.0,0.0,0.0,-373649.376500001,0.0,0.0,0.0,0.0,Other
UBSS,201502,NYSE,15,58374022,7928461390,7895074983,6990521,9231138,5686867,2263977,1411438,3107600,2441671,0.004452596796665499,0.0,0.0,,,0.0,,0.0,0.0,,16221659,0.0,0.0,0.0,0.0,72228.50690000008,0.0,0.0,0.0,0.0,Other
UBSS,201502,Other,11,417718,90181427,1175808,51043140,11139040,62164962,15946,702,449,121,0.009380692449187196,0.013268852743663876,59331367.0,0.013203357594980055,0.008690234627494763,2373233.0,0.10179695798937566,477580.0,18.78239999999997,0.2823273587671176,62182180,515603.5,783373.255099999,241587.9,134833.90000000002,583311.9063999992,825086.1897000009,0.9541538588708212,0.0381658057018908,0.00768033542728801,Market
UBSS,201502,Other,12,9856645,1499127628,1307494182,124290683,59907034,182496527,699170,366127,461394,147506,0.009872916311986672,0.0232134298190026,93892399.0,0.004372326072955075,0.1534141501699195,88929075.0,2.7795709412247858,1376243.0,13.42399999999994,25.714855516067995,184197717,14404422.599999998,410528.184200001,247184672.6999996,35389889.89999997,1818568.644800005,4275860.776400002,0.5097370397918667,0.4827914072355197,0.007471552972613663,Limit
UBSS,201502,Other,13,37157747,4785336885,4747486414,15657104,3287395,15572845,1051742,585832,914318,559249,-0.012110487329329721,0.0,0.0,,,0.0,,0.0,0.0,,18944499,0.0,0.0,0.0,0.0,-229427.11509999953,0.0,0.0,0.0,0.0,Other
UBSS,201502,Other,14,41108050,6537369916,6459737659,23775893,12422433,22905764,5048845,2568802,3625516,1520173,-0.0029890528777491,0.0,0.0,,,0.0,,0.0,0.0,,36198326,0.0,0.0,0.0,0.0,-108198.71050000004,0.0,0.0,0.0,0.0,Other
UBSS,201502,Other,15,43586594,7207948239,7154826026,4336532,4835543,2736450,1172887,799600,1871472,1570446,0.0018281926826808552,0.0,0.0,,,0.0,,0.0,0.0,,9172075,0.0,0.0,0.0,0.0,16768.320400000004,0.0,0.0,0.0,0.0,Other
UBSS,201503,NASDAQ,11,294290,59892459,391840,36505302,9493545,45990983,3251,956,3258,179,0.009237593272718326,0.01745142263022374,42884133.0,0.020338924401246496,0.06594898630689351,2550470.0,0.05094351237222941,564244.0,18.741800000000005,0.3267563323668483,45998847,2828165.1,872217.1391000001,129929.89999999994,184370.3,424918.63959999953,802745.3194999994,0.9322871288491208,0.055446389775813294,0.012266481375065771,Market
UBSS,201503,NASDAQ,12,9478390,1375535766,1197048420,132479847,39313559,169521667,909069,471822,637057,220160,0.01044005257046942,0.03150379326142466,72901173.0,0.0071397637538699096,0.3177449421835778,96986657.0,3.1985913619024884,1905576.0,22.353700000000078,37.92922465438272,171793406,23163979.000000004,520497.1525999996,310220683.29999954,72277020.2,1793532.1898999966,5412143.946299992,0.4243537321799185,0.5645540143723561,0.011092253447725462,Limit
UBSS,201503,NASDAQ,13,36089695,4470548588,4435896285,24028423,3071857,23513572,1486827,667922,883002,397228,-0.010706284034703695,0.0,0.0,,,0.0,,0.0,0.0,,27100280,0.0,0.0,0.0,0.0,-290143.2950999999,0.0,0.0,0.0,0.0,Other
UBSS,201503,NASDAQ,14,25800856,3120463959,3072615074,21136870,12787306,21830529,4917525,2472779,3234221,1134223,-0.0007135952454674204,0.0,0.0,,,0.0,,0.0,0.0,,33924176,0.0,0.0,0.0,0.0,-24208.130699999965,0.0,0.0,0.0,0.0,Other
UBSS,201503,NASDAQ,15,25474710,3159472762,3142412212,3845873,3888140,2968078,971035,648604,1424736,1094561,0.0014837457216583384,0.0,0.0,,,0.0,,0.0,0.0,,7734013,0.0,0.0,0.0,0.0,11475.30869999997,0.0,0.0,0.0,0.0,Other
UBSS,201503,NYSE,11,515116,105060055,573792,62013421,21457006,83452060,5235,2824,6274,1908,0.003643728554305832,0.008590712207570239,78233482.0,0.010067824653388164,0.15958866051750067,4483392.0,3.7504328419196873,753553.0,18.5015,0.4751284912939102,83470427,12485176.6,787640.9787999991,16814660.59999999,358034.49999999994,304143.5783000005,717070.4162000004,0.9372598752849316,0.05371234053948232,0.009027784175585923,Market
UBSS,201503,NYSE,12,17958184,2546927405,2227403838,242770923,67336041,305313695,2142992,967642,1273086,360306,0.0033858431002536274,0.016585415588409667,112375733.0,0.005655201310233045,0.2558794673223621,194846443.0,3.018024671356202,2884788.0,40.152800000000184,26.770064316684614,310106964,28754642.69999999,635507.3924999988,588051372.0999999,77225960.29999998,1049973.5244,5143252.874799997,0.3623773279725508,0.6283201140881183,0.009302557939330896,Limit
UBSS,201503,NYSE,13,32926392,3837702257,3803131189,25409491,4538245,26593499,1360263,658836,858554,355075,-0.008157488502636725,0.0,0.0,,,0.0,,0.0,0.0,,29947736,0.0,0.0,0.0,0.0,-244298.31209999995,0.0,0.0,0.0,0.0,Other
UBSS,201503,NYSE,14,49568761,6207445247,6110094665,42972955,36930930,49187191,14021653,6630578,7531508,2064696,-0.0014674681687880393,0.0,0.0,,,0.0,,0.0,0.0,,79903885,0.0,0.0,0.0,0.0,-117256.40780000007,0.0,0.0,0.0,0.0,Other
UBSS,201503,NYSE,15,63377454,8625505974,8599878392,6624547,6129944,4753294,1720773,1100196,2286546,1812277,0.005367142671549959,0.0,0.0,,,0.0,,0.0,0.0,,12754491,0.0,0.0,0.0,0.0,68455.1728999999,0.0,0.0,0.0,0.0,Other
UBSS,201503,Other,11,350938,75189063,309122,43578330,12007747,55564687,9527,2498,8947,333,0.008281467591245909,0.011693592458413648,52304140.0,0.013378781683438416,0.03344523779570795,2866822.0,0.11661201846504594,415115.0,21.495,0.9240169591558977,55586077,1749324.3999999997,699765.6701999985,334305.9,383573.3000000004,460334.2951999997,650000.9308000003,0.9409575710838524,0.05157446171277746,0.007467967203370009,Market
UBSS,201503,Other,12,9674013,1464968010,1288883507,120722289,46745552,165328530,899034,443332,566785,187575,0.009320577695869407,0.021216757000527626,71988995.0,0.004656178831222749,0.2404389754295083,93933799.0,3.730980878352423,1545047.0,16.227099999999933,28.76889667434066,167467841,17308960.199999996,335193.63460000034,350465207.89999986,44449297.50000001,1560897.0236000044,3553124.487899997,0.4298675767844885,0.5609064906975184,0.009225932517993113,Limit
UBSS,201503,Other,13,32549500,4492680574,4459346596,12995076,2573628,12747762,853550,483197,775224,477592,-0.011306890059699244,0.0,0.0,,,0.0,,0.0,0.0,,15568704,0.0,0.0,0.0,0.0,-176033.62449999983,0.0,0.0,0.0,0.0,Other
UBSS,201503,Other,14,47188561,7424981312,7304780621,26672875,10455624,23815683,4957947,2551097,3782615,1515776,-0.00043734697435519876,0.0,0.0,,,0.0,,0.0,0.0,,37128499,0.0,0.0,0.0,0.0,-16238.036700000022,0.0,0.0,0.0,0.0,Other
UBSS,201503,Other,15,44822413,7287194449,7223446109,4765324,3461241,2866394,1047701,721722,1550575,1261680,0.00543517118019489,0.0,0.0,,,0.0,,0.0,0.0,,8226565,0.0,0.0,0.0,0.0,44712.78899999998,0.0,0.0,0.0,0.0,Other
UBSS,201504,NASDAQ,11,277523,56226645,451508,33440480,8656540,42095105,1854,0,0,0,0.011099160634173143,0.020982771324431014,39268048.0,0.018533763453177,0.005588128546649428,2343643.0,0.04050578522411477,485329.0,16.935099999999974,0.16343119821811594,42097020,219434.9,727784.7129000002,94931.10000000002,79317.90000000001,467241.58719999954,883312.1440999991,0.93279875867698,0.05567242051812694,0.011528820804893078,Market
UBSS,201504,NASDAQ,12,9430960,1363766358,1190007452,126679678,40468018,164987444,875766,451295,588783,210450,0.00882093936490755,0.030815837635596168,70685174.0,0.007517617667603116,0.2752417218354729,94618732.0,3.399850734630433,1843790.0,21.346800000000048,32.69512769892449,167147696,19455509.0,531384.1129000004,321689565.5000002,60282949.5,1474399.6914000004,5150796.261099988,0.4228905075664339,0.5660785895606961,0.011030902872869992,Limit
UBSS,201504,NASDAQ,13,34041504,4000370693,3966659171,24586199,2992539,24227407,1417223,650502,794236,355529,-0.009886192471896274,0.0,0.0,,,0.0,,0.0,0.0,,27578738,0.0,0.0,0.0,0.0,-272648.7119999997,0.0,0.0,0.0,0.0,Other
UBSS,201504,NASDAQ,14,21675113,2663509628,2616299680,21090163,16164532,23997585,5429528,2676337,3576929,1252161,0.0020543535653694037,0.0,0.0,,,0.0,,0.0,0.0,,37254695,0.0,0.0,0.0,0.0,76534.31549999969,0.0,0.0,0.0,0.0,Other
UBSS,201504,NASDAQ,15,20618451,2631018786,2613249692,3837245,3780112,3147012,938150,636419,1306270,1002064,0.010269913133912454,0.0,0.0,,,0.0,,0.0,0.0,,7617357,0.0,0.0,0.0,0.0,78229.59469999997,0.0,0.0,0.0,0.0,Other
UBSS,201504,NYSE,11,464565,94661221,557141,56041640,19306314,75337148,7209,1083,340,1949,0.0073539887665695705,0.009962418318618164,70575031.0,0.009177966398626138,0.03057071558353265,4118751.0,0.26726235696209844,654172.0,18.36669999999997,0.2315030297842157,75347954,2157529.2,647735.2630999981,1100787.1,151442.8,554108.0073000008,750647.8371999988,0.9366549090370788,0.05466307685010266,0.008682014112818513,Market
UBSS,201504,NYSE,12,16502162,2353559364,2052267189,229890987,62108474,287520661,1974482,946168,1170278,339221,0.0031127279550012647,0.016548290138795843,104986103.0,0.005816939220993853,0.24918381911937415,184375993.0,3.156460098359981,2637365.0,47.48049999999997,30.32555038836107,291999461,26160838.09999999,610697.7802000004,581975464.9999992,79979545.19999987,908914.8851000016,4832091.801000001,0.35954211230547445,0.6314257991044716,0.00903208859005394,Limit
UBSS,201504,NYSE,13,28521411,3178685737,3146853498,24063074,3809483,24904734,1200086,595802,766608,310355,-0.0023762532048997127,0.0,0.0,,,0.0,,0.0,0.0,,27872557,0.0,0.0,0.0,0.0,-66232.25289999992,0.0,0.0,0.0,0.0,Other
UBSS,201504,NYSE,14,43151653,5406588658,5316262704,39675230,35541375,46556107,12948028,6157800,7135479,1977565,0.0013269078962019087,0.0,0.0,,,0.0,,0.0,0.0,,75216605,0.0,0.0,0.0,0.0,99805.50709999996,0.0,0.0,0.0,0.0,Other
UBSS,201504,NYSE,15,48171444,6860597663,6837248516,5831554,5719942,4227148,1607100,980132,2061462,1679307,0.006486585728809497,0.0,0.0,,,0.0,,0.0,0.0,,11551496,0.0,0.0,0.0,0.0,74929.76909999999,0.0,0.0,0.0,0.0,Other
UBSS,201504,Other,11,312719,67026058,472392,39397285,10261280,49645875,10385,269,1536,500,0.011415423186312373,0.014057938500639284,46743677.0,0.011982453074883244,0.021674103644007302,2593022.0,0.101378006048541,321866.0,18.919199999999968,0.5723186046367121,49658565,1013127.3000000005,560103.9161999992,262875.3999999999,184209.9,566873.5343,698097.0527999984,0.9413014049036657,0.052217014325726084,0.006481580770608252,Market
UBSS,201504,Other,12,9215483,1397736902,1237665998,109213718,42907284,150091335,838300,409949,564000,183799,0.00801970911090897,0.02110797633189404,66110401.0,0.0049107797878884425,0.20400418536260287,84878631.0,3.713749214451868,1131970.0,14.141899999999927,39.23793952136538,152121002,13486798.500000006,324653.62099999987,315217949.2,44416170.399999976,1219966.1857000012,3210966.5098000057,0.43459088574764976,0.5579678669221493,0.007441247330200994,Limit
UBSS,201504,Other,13,30169911,4061995261,4034614721,12692401,2409636,12504935,807631,448191,716911,422654,-0.006983450206088093,0.0,0.0,,,0.0,,0.0,0.0,,15102037,0.0,0.0,0.0,0.0,-105464.3234,0.0,0.0,0.0,0.0,Other
UBSS,201504,Other,14,40966101,6699036454,6630626037,24935943,9253258,21861379,4422308,2344916,3574888,1495361,-0.006151900741991602,0.0,0.0,,,0.0,,0.0,0.0,,34189201,0.0,0.0,0.0,0.0,-210328.57100000003,0.0,0.0,0.0,0.0,Other
UBSS,201504,Other,15,39761034,6548673751,6509471199,3719780,2965704,2079246,870111,585084,1329328,1132353,0.009318358521237951,0.0,0.0,,,0.0,,0.0,0.0,,6685484,0.0,0.0,0.0,0.0,62297.73679999997,0.0,0.0,0.0,0.0,Other
UBSS,201505,NASDAQ,11,242099,49455104,725449,29964054,7479179,37440614,2619,0,0,0,0.01184711906955257,0.0205299898248637,34846968.0,0.019139028158776963,0.002685728640724209,2211996.0,0.05068060701737255,384269.0,17.419600000000006,0.1193031444118572,37443233,93589.5,666937.1017999997,112105.30000000002,45844.49999999996,443594.4397000001,768709.1925000006,0.9306613026711662,0.059075988443626125,0.010262708885207642,Market
UBSS,201505,NASDAQ,12,9172040,1357197334,1192464349,121221390,37957226,156967509,865254,487155,627168,199476,0.011938058577541594,0.030530954811166376,68068013.0,0.007847386400128942,0.3367124643406294,89186906.0,3.2810083545223563,1923697.0,21.97030000000005,32.369869475286386,159178616,22919348.4,534155.9995,292622983.70000005,62269820.8,1900283.6421,4859875.132000005,0.4276203343795878,0.5602945184546648,0.012085147165747441,Limit
UBSS,201505,NASDAQ,13,31910332,3660762879,3626472546,25861470,3050952,25749187,1360770,621287,753117,318927,0.0009972948686208301,0.0,0.0,,,0.0,,0.0,0.0,,28912422,0.0,0.0,0.0,0.0,28834.2101,0.0,0.0,0.0,0.0,Other
UBSS,201505,NASDAQ,14,21125997,2556207749,2506769072,26397772,14914069,28306816,5335511,2668354,3499023,1179424,0.0021628448100388395,0.0,0.0,,,0.0,,0.0,0.0,,41311841,0.0,0.0,0.0,0.0,89351.10089999974,0.0,0.0,0.0,0.0,Other
UBSS,201505,NASDAQ,15,18217896,2382452039,2368695878,3962700,3278445,3161778,851100,547273,1202735,945750,0.006581598821733302,0.0,0.0,,,0.0,,0.0,0.0,,7241145,0.0,0.0,0.0,0.0,47658.31139999999,0.0,0.0,0.0,0.0,Other
