MarketCenter,Quarter,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType,PrImp_ExpAmt,All_AvgT,MktCtrAvg_PrImp_Pct,Rel_PrImp_Pct,MktCtrAvg_PrImp_AvgT,Rel_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,Rel_PrImp_ExpAmt,MktCtrAvg_All_AvgT,Rel_All_AvgT
G1ES,2009Q3,NYSE,15,40320,8347387,2602732,4077685,0,145437,244296,291780,1009445,1349036,0.01021146160137431,0.0,0.0,,,0.0,,0.0,0.0,,4077685,0.0,0.0,0.0,0.0,41639.1238,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q3,Other,11,478788,99689157,2991,90501792,9148397,99358606,167642,62438,48500,10744,0.013288770956570876,0.01632011489411223,85115533.0,0.0033993517939904096,0.39377688558914403,10650560.0,1.0202178664783825,3884096.0,84.81340000000016,5.777762521832622,99650189,33516529.500000015,289337.6397999999,10865891.600000001,22441384.299999997,1324228.5373999986,1626302.5336999986,0.85414321692857,0.10687947616436533,0.03897730690706467,Market,0.002903533276790874,0.670583830001567,0.8317362057943324,0.022407011134237598,0.39490715403317356,-0.0011302684440295252,0.0032703845101745713,-0.0003668512333836974,0.6280264901519919,0.042557339849575104
G1ES,2009Q3,Other,12,53963,11566436,50846,11504986,0,11387686,47958,21278,31262,13099,0.013754139683438128,0.017913867952555545,10148101.0,0.0028974274398727426,0.5450858342856463,1057805.0,25.027176842612764,299080.0,22.775999999999982,10.54823525478133,11504986,5531586.1000000015,29403.38630000002,26473872.799999997,3154766.2,158241.1845000001,206098.80000000022,0.8820611341899938,0.09194318011338735,0.02599568569661884,Limit,0.0025557081338473614,3.0560858657281287,0.5004474101488665,0.38161372404112726,1.0168302239509932,-0.47174438966534693,0.0016784940237963902,0.0008772141100509712,4.333087050358889,-1.2770011846307607
G1ES,2009Q3,Other,13,5007,1114973,277646,706132,0,226584,81424,60677,132779,127339,0.03416118162043357,0.0,0.0,,,0.0,,0.0,0.0,,706132,0.0,0.0,0.0,0.0,24122.303499999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q3,Other,14,8558,1891793,483758,1250215,0,206154,166399,144735,342545,262113,0.010788238263018758,0.0,0.0,,,0.0,,0.0,0.0,,1250215,0.0,0.0,0.0,0.0,13487.617299999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q3,Other,15,30372,6657987,2052999,2699105,0,94309,141541,169777,586976,870199,0.017524828896986224,0.0,0.0,,,0.0,,0.0,0.0,,2699105,0.0,0.0,0.0,0.0,47301.3533,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q4,NASDAQ,11,231731,47073913,220,47073222,0,47011226,38772,13294,5877,3421,0.019168478681998873,0.025396886493131914,42940107.0,0.0031539241064303812,0.27968864399895405,1857277.0,2.122381691045547,2275838.0,34.35429999999994,1.9773409618786584,47073222,12009860.299999995,135429.83859999996,3941850.7,4500107.700000002,902322.0524000004,1195513.276,0.9121981707561891,0.03945506428261911,0.04834676496119174,Market,0.0028770038005896423,0.4344682142216651,0.8782635917333341,0.033934579022855016,0.251179939583715,0.02850870441523906,0.0038998910486829743,-0.001022887248093332,0.3670725854807108,0.06739562874095428
G1ES,2009Q4,NASDAQ,12,35819,7539520,20396,7516539,0,7458688,23302,9967,13785,8718,0.01994720320083483,0.02535029813588407,6789341.0,0.0026953283094780477,1.0836393546884742,447045.0,33.079463588676745,280153.0,5.255400000000001,7.776278319346929,7516539,7357197.100000001,18299.502999999997,14788008.799999997,2178547.7,149933.93079999986,190546.50459999993,0.9032536118019211,0.059474846069447654,0.03727154212863128,Limit,0.002434565030528013,3.2360310509930166,0.5149719954031251,0.388281616398796,0.8247607218395218,0.2588786328489524,0.001707528672600312,0.0007270363579277008,4.579120025557598,-1.3430889745645818
G1ES,2009Q4,NASDAQ,13,2239,479301,95369,345902,0,138957,36070,26127,61984,49873,0.07307512561361311,0.0,0.0,,,0.0,,0.0,0.0,,345902,0.0,0.0,0.0,0.0,25276.8321,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q4,NASDAQ,14,3544,774898,196938,524828,0,83697,65871,62496,152021,107510,0.014000579999542703,0.0,0.0,,,0.0,,0.0,0.0,,524828,0.0,0.0,0.0,0.0,7347.896399999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q4,NASDAQ,15,13084,2791627,805178,1149756,0,42663,57229,71575,241031,373381,0.010954926871440548,0.0,0.0,,,0.0,,0.0,0.0,,1149756,0.0,0.0,0.0,0.0,12595.4929,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q4,NYSE,11,759222,153440941,475,153433216,0,153345617,55071,17612,8197,5895,0.010106914216671316,0.012427811515076373,141566704.0,0.002586513420556858,0.2858893557343823,6579503.0,0.49725910908468335,5287009.0,52.18249999999991,1.9787624344880075,153433216,40472413.8,366164.1798000002,3271717.800000001,10461734.800000006,1550736.3521000007,1906839.0886000004,0.9226600842414722,0.04288186855185255,0.034458047206675245,Market,0.002386472690502689,0.35328638617598945,0.8652363457707939,0.057423738470678276,0.2392935349293359,0.0465958208050464,0.0024590975336144477,-7.262484311175866e-05,0.2967970365457086,0.05648934963028085
G1ES,2009Q4,NYSE,12,74562,15280540,43462,15234205,0,15144072,36164,16489,26591,8958,0.011463332060977246,0.014202170247807474,13935795.0,0.0018337055044222446,0.40940493168850434,892504.0,21.671855812410925,405906.0,9.423299999999992,5.670907057298982,15234205,5705383.2,25554.143999999993,19342218.0,2301855.2000000007,174634.75059999985,216358.77299999987,0.9147700848189978,0.05858553170316403,0.026644383477838193,Limit,0.0016774189398133998,1.795266402152262,0.5131367880564419,0.4016332967625559,0.5026185026867744,-0.0932135709982701,0.0011651958053969708,0.000512223134416429,3.0581836842389762,-1.2629172820867143
G1ES,2009Q4,NYSE,13,3497,732203,123784,581365,0,281494,71279,44144,91754,65867,0.031084855297446527,0.0,0.0,,,0.0,,0.0,0.0,,581365,0.0,0.0,0.0,0.0,18071.6469,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q4,NYSE,14,11241,2353866,473325,1800127,0,400182,332330,249374,484288,250108,0.009011451469812961,0.0,0.0,,,0.0,,0.0,0.0,,1800127,0.0,0.0,0.0,0.0,16221.757099999995,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q4,NYSE,15,37844,7745671,2392880,3714313,0,125520,227018,253296,928492,1215581,0.009782657842782764,0.0,0.0,,,0.0,,0.0,0.0,,3714313,0.0,0.0,0.0,0.0,36335.853199999976,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q4,Other,11,508629,105959216,2270,105953082,0,105349866,347371,160456,80317,12835,0.017215559659699186,0.020137041230192807,95517204.0,0.0027878008897747916,0.4666067580872656,5984289.0,2.5756965447357243,4451589.0,97.0623000000003,2.6187487658901127,105953082,44568972.9,266282.9463000003,15413712.500000002,11657593.200000001,1824041.6042999998,2133581.5806999994,0.901504724515706,0.056480556176742455,0.04201471930755162,Market,0.0025132156731410634,0.6761509646316848,0.8632113803002672,0.03829334421543873,0.37383389419563506,0.09277286389163053,0.00308941693162443,-0.0005762012584833668,0.5291543116615047,0.14699665297018005
G1ES,2009Q4,Other,12,72960,15730380,52377,15669433,0,15494306,65659,40380,42434,18289,0.016351600699272294,0.01989669916582176,14020875.0,0.0019515450426596055,0.9341008103987803,1222314.0,35.81308918984811,426244.0,14.618799999999975,22.064371111382215,15669433,13096910.7,27362.369099999996,43774840.3,9404805.8,256220.31160000036,311769.9945,0.8947914707571104,0.07800626863779947,0.02720226060509018,Limit,0.0017462258589701362,4.229671667124139,0.5083282044496445,0.38646326630746586,1.2150419285056644,-0.28094111810688405,0.001240154984264488,0.0005060708747056481,5.211796083329908,-0.9821244162057692
G1ES,2009Q4,Other,13,5764,1250786,292867,846689,0,289863,92708,70221,160193,143253,0.020804563895361835,0.0,0.0,,,0.0,,0.0,0.0,,846689,0.0,0.0,0.0,0.0,17614.995400000018,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q4,Other,14,9394,2081252,526086,1394549,0,265554,198989,145206,354686,288391,0.013823687227913833,0.0,0.0,,,0.0,,0.0,0.0,,1394549,0.0,0.0,0.0,0.0,19277.809200000007,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2009Q4,Other,15,32073,6965638,2146404,2853395,0,118071,186738,183568,617134,884726,0.014664548371326086,0.0,0.0,,,0.0,,0.0,0.0,,2853395,0.0,0.0,0.0,0.0,41843.748999999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q1,NASDAQ,11,254416,51878438,400,50859057,0,50752129,80942,17606,8320,60,0.022789353082185538,0.027147342926550928,45996863.0,0.0033776115579882047,0.27178262134963416,2295058.0,0.9149101242757263,2567136.0,38.47889999999991,0.8805043830946238,50859057,12501147.999999996,155359.5361,2099771.8,2260374.5,1159045.0074,1380688.2613000004,0.904398660006614,0.045125846513434174,0.05047549347995186,Market,0.003054707367067384,0.33152982565130923,0.6229113593424374,0.2814873006641766,0.1570579240863329,0.11472469726330126,0.0033267486196282216,-0.00027204125256083747,0.1944631288613395,0.13706669678996972
G1ES,2010Q1,NASDAQ,12,39790,8427505,34900,8240653,0,8174769,26891,13427,14354,8018,0.023770246581187163,0.029739775452260874,7160847.0,0.0031320807440795803,0.43893975112162015,730790.0,21.802268914462434,349016.0,6.043800000000004,16.09854304673711,8240653,3143180.4000000004,22428.35100000003,15932880.100000001,5618649.1,195882.35379999975,245075.16979999992,0.8689659666533708,0.08868107903584825,0.042352954310780955,Limit,0.0027216715714155214,2.9966932960288464,0.33770773598208637,0.5312582306712844,0.3152432969661463,0.12369645415547387,0.0013532328961723898,0.0013684386752431316,2.896302608937834,0.10039068709101251
G1ES,2010Q1,NASDAQ,13,3424,684242,154136,474152,0,211520,65592,37383,62424,54183,0.0756161176162918,0.0,0.0,,,0.0,,0.0,0.0,,474152,0.0,0.0,0.0,0.0,35853.53339999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q1,NASDAQ,14,3712,801154,195703,534215,0,87702,68782,57353,147698,120319,0.004270377656935875,0.0,0.0,,,0.0,,0.0,0.0,,534215,0.0,0.0,0.0,0.0,2281.2997999999984,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q1,NASDAQ,15,14186,3102201,836574,1287252,0,55921,67551,70868,242410,401522,0.017733291538875064,0.0,0.0,,,0.0,,0.0,0.0,,1287252,0.0,0.0,0.0,0.0,22827.215000000004,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q1,NYSE,11,815304,165593869,710,162838768,0,162596315,187319,44444,10490,200,0.010123642357082938,0.011695505690020955,149568067.0,0.0026464532452639107,0.2780807002072173,7387772.0,0.7540608724795514,5882929.0,54.95059999999995,0.7595525630175035,162838768,41591992.8,395824.8963,5570829.800000001,4468393.799999999,1648521.4491000017,1904481.7377000023,0.9185040444422915,0.04536863113579931,0.03612732442190916,Market,0.0024307780092023296,0.3170695592587632,0.6100635419028558,0.30844050253943567,0.16409220090288323,0.11398849930433408,0.001841669321481789,0.0005891086877205405,0.1897722756836022,0.12729728357516099
G1ES,2010Q1,NYSE,12,80579,16540566,52327,16190067,0,16053379,65898,30657,27050,10023,0.010903639478453051,0.013377996681545535,14616777.0,0.00199786223050403,0.3786197942268668,1103559.0,15.857456556468664,469731.0,10.846399999999988,9.027217918340495,16190067,5534201.1,29202.3067,17499638.900000002,4240364.1,176530.65369999997,216590.66259999987,0.9028237498955378,0.06816271977132646,0.029013530333135744,Limit,0.0018037174707183116,1.6846257708507322,0.3569452566764053,0.5458784932191325,0.2425249605281341,0.1360948336987327,0.0008681277328437395,0.0009355897378745721,2.0486764160711908,-0.3640506452204586
G1ES,2010Q1,NYSE,13,3308,700245,119555,542903,0,227151,61796,44607,95399,79397,0.033887755455394436,0.0,0.0,,,0.0,,0.0,0.0,,542903,0.0,0.0,0.0,0.0,18397.764100000004,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q1,NYSE,14,12494,2648877,521117,1981942,0,423756,364494,271414,556981,277339,0.006225038674189257,0.0,0.0,,,0.0,,0.0,0.0,,1981942,0.0,0.0,0.0,0.0,12337.665600000004,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q1,NYSE,15,39450,8084155,2298719,3820229,0,108926,197685,238059,909546,1334292,0.010382478746692932,0.0,0.0,,,0.0,,0.0,0.0,,3820229,0.0,0.0,0.0,0.0,39663.44639999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q1,Other,11,534329,112123151,1556,110148299,0,109325472,540865,186405,85017,6947,0.015275556160880912,0.018748235148869644,98363392.0,0.002773145048718941,0.42207301777474276,7192404.0,3.3818425244188166,4592503.0,93.96390000000017,4.682719270950937,110148299,41516533.69999999,272775.9535000003,24323577.699999996,21505402.29999999,1682576.5274000028,2065086.210900003,0.8930087245378161,0.06529745865617044,0.0416938168060135,Market,0.0024764427229148614,0.7929810491217842,0.6151936141008251,0.27781511043699103,0.2253706001909296,0.19670241758381315,0.0022626127644411295,0.00021382995847373182,0.3882790919342333,0.4047019571875509
G1ES,2010Q1,Other,12,75222,16249558,81826,15848994,0,15617080,88111,45549,62227,23892,0.01651596185221597,0.019441269748729784,13890561.0,0.0019255471107322453,0.7761593574226413,1550389.0,47.49302916880861,408044.0,13.872399999999981,50.226016557037966,15848994,10781288.900000002,26746.929600000007,73632670.00000001,20494424.7,261761.3802999998,308124.56759999983,0.8764317154767047,0.0978225494943086,0.025745735028986697,Limit,0.0016876105574902742,6.619245587448644,0.3424572891753834,0.5339744263013213,0.5359556601581937,0.24020369726444757,0.0008668950540233976,0.0008207155034668766,4.455077519102297,2.1641680683463465
G1ES,2010Q1,Other,13,5258,1155728,245648,783133,0,244826,101582,65295,148272,135416,0.026740068800574113,0.0,0.0,,,0.0,,0.0,0.0,,783133,0.0,0.0,0.0,0.0,20941.030300000006,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q1,Other,14,8979,1974253,493303,1292215,0,208583,161966,132120,361320,291414,0.011258291228626816,0.0,0.0,,,0.0,,0.0,0.0,,1292215,0.0,0.0,0.0,0.0,14548.1328,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q1,Other,15,29633,6453259,1891552,2596574,0,93756,147767,157156,570133,798095,0.018283768111365197,0.0,0.0,,,0.0,,0.0,0.0,,2596574,0.0,0.0,0.0,0.0,47475.15689999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q2,NASDAQ,11,270515,54630133,1430,54628529,0,54586462,29206,7078,4826,900,0.026659223743696246,0.03628736445383693,48762122.0,0.004311543500916549,0.27747642114508464,2603842.0,0.5411368662153848,3262565.0,46.08129999999993,0.7533484543602965,54628529,13530339.099999998,210240.01019999987,1409034.9000000001,2457848.3000000007,1456354.177399999,1982325.3413999998,0.8926127591683826,0.04766450877708971,0.05972273205452777,Market,0.0038485387406276285,0.3184640446752648,0.6284045655047815,0.26420819366360104,0.17741443646294766,0.10006198468213698,0.005278014749652661,-0.0014294760090250327,0.21242376350369016,0.10604028117157463
G1ES,2010Q2,NASDAQ,12,41830,8722093,39388,8680561,0,8615819,25450,10865,18006,7433,0.029937708127389422,0.039127894660264416,7694669.0,0.0036655623913127364,0.7215486852001038,584235.0,27.53617876368242,401657.0,7.424899999999998,16.362082075004295,8680561,5552078.299999998,28205.289299999982,16087599.399999999,6571944.800000001,259876.10159999965,339652.07639999955,0.8864253128340438,0.06730382978703796,0.04627085737891825,Limit,0.003249247289432098,3.2499768736145045,0.3624543096461786,0.5239710031878653,0.7114479633810454,0.010100721819058411,0.0018023464720683697,0.0014469008173637282,3.5836883262536543,-0.3337114526391498
G1ES,2010Q2,NASDAQ,13,7398,1446703,296265,1101409,0,607904,163171,90712,126076,72289,0.115128169644519,0.0,0.0,,,0.0,,0.0,0.0,,1101409,0.0,0.0,0.0,0.0,126803.20220000003,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q2,NASDAQ,14,4380,921057,219911,645513,0,151266,114698,72488,154053,111357,0.009232802127919982,0.0,0.0,,,0.0,,0.0,0.0,,645513,0.0,0.0,0.0,0.0,5959.893800000011,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q2,NASDAQ,15,16682,3476437,1016650,1772164,0,190944,206997,170754,369648,427863,0.03667658139991558,0.0,0.0,,,0.0,,0.0,0.0,,1772164,0.0,0.0,0.0,0.0,64996.917199999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q2,NYSE,11,923720,185222593,1935,185212756,0,185074683,99339,22028,13870,2636,0.009638962058315246,0.013029718981126755,163691606.0,0.0030972671121572357,0.27259615376979085,11108591.0,0.39489295267059504,10412559.0,67.02590000000002,0.7475508374070199,185212756,44621702.20000002,506996.6278,4386704.299999998,7783917.200000001,1785258.7277999995,2413270.1623999984,0.8838030896748817,0.05997746181153959,0.05621944851357862,Market,0.0027373742432729633,0.3066328957385636,0.5822072051096744,0.30159588456520736,0.17094299723123188,0.10165315653855897,0.002101045947784583,0.0006363282954883801,0.22833420512264804,0.07829869061591557
G1ES,2010Q2,NYSE,12,90973,18603575,87613,18512660,0,18360161,74682,27047,32791,13827,0.012671586076771236,0.014636285844389738,16544348.0,0.002184640972252277,0.4112914936267055,1229168.0,24.097915256498702,739144.0,12.733899999999984,7.721635432337948,18512660,6804549.599999998,36143.46050000001,29620386.299999997,5707400.5,234584.76469999977,270956.5835000001,0.8936775158189044,0.06639607706293964,0.0399264071181559,Limit,0.0019523645170386108,2.27586615861794,0.3781750257737049,0.5155024900451995,0.41222020776386015,-0.0009287141371546737,0.001106579888827913,0.0008457846282106977,1.9703192369535485,0.30554692166439135
G1ES,2010Q2,NYSE,13,4624,986950,190524,764005,0,361845,96208,64287,125413,76554,0.03148053389702948,0.0,0.0,,,0.0,,0.0,0.0,,764005,0.0,0.0,0.0,0.0,24051.28530000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q2,NYSE,14,14851,3202506,834931,2274956,0,646529,476735,322045,506151,247089,0.006075504053704773,0.0,0.0,,,0.0,,0.0,0.0,,2274956,0.0,0.0,0.0,0.0,13821.504399999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q2,NYSE,15,43635,8811417,2506302,4586484,0,192944,337669,370364,1189551,1425083,0.013486288647251352,0.0,0.0,,,0.0,,0.0,0.0,,4586484,0.0,0.0,0.0,0.0,61854.64709999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q2,Other,11,544168,113444830,3688,113434827,0,112862630,341057,149408,67765,11917,0.012118992405216083,0.019915514229152904,98932884.0,0.003183934749137602,0.4246878924504009,7583093.0,2.102285795519056,6918850.0,111.22490000000015,2.098403231750942,113434827,42015597.999999985,314995.8471999995,15941828.699999986,14518537.200000005,1374715.8069000002,2259112.911199998,0.8721561676997136,0.06684977797868022,0.060994054321606185,Market,0.0027768883290138,0.6389216241322427,0.6065437699664589,0.26561239773325473,0.2715818567545855,0.15310603569581538,0.0024085115137947016,0.0003683768152190985,0.3493350386603298,0.28958658547191296
G1ES,2010Q2,Other,12,79968,17230657,83231,17137162,0,16913395,83647,43991,56164,27459,0.016675849023309697,0.019277366088970852,14817373.0,0.0019330804455013721,0.7860988111725341,1663586.0,49.52814961174235,656203.0,15.02239999999998,16.326315027514354,17137162,11647919.300000004,28643.174000000003,82394336.30000001,10713376.900000002,285776.72620000003,330359.3455999999,0.8646340041600821,0.09707476652201806,0.0382912293178999,Limit,0.0016714070859574067,6.1127759952318845,0.355788458992829,0.5088455451672531,42.63532861334574,-41.849229802173205,0.001026212994935834,0.0006451940910215729,6.9886280473314875,-0.8758520520996029
G1ES,2010Q2,Other,13,6236,1389009,305682,960677,0,370572,128293,75977,166971,131034,0.009470263470448442,0.0,0.0,,,0.0,,0.0,0.0,,960677,0.0,0.0,0.0,0.0,9097.864299999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q2,Other,14,9515,2123332,577183,1386515,0,304932,207308,149269,350061,254813,0.013665670331731002,0.0,0.0,,,0.0,,0.0,0.0,,1386515,0.0,0.0,0.0,0.0,18947.65690000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q2,Other,15,30425,6634375,2047622,2928469,0,143159,236007,223448,674244,846731,0.020017641812155082,0.0,0.0,,,0.0,,0.0,0.0,,2928469,0.0,0.0,0.0,0.0,58621.04349999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q3,NASDAQ,11,259712,52961183,500,52953072,0,52910964,30610,7338,3851,309,0.02500603731734394,0.028743252701184177,48391100.0,0.0031918758904013354,0.289478794654389,1886497.0,0.5090319253091843,2675475.0,30.856099999999948,0.6390527663312123,52953072,14008197.300000004,154458.38540000006,960287.2000000002,1709769.7000000002,1324146.4945000005,1522043.5298000001,0.9138487753836075,0.035625827336325265,0.05052539728006715,Market,0.002916891873619722,0.31496292037598883,0.5949963564610093,0.3188524189225982,0.2287072588122604,0.06077153584212863,0.003203013161942108,-0.0002861212883223858,0.2385563782223167,0.07640654215367212
G1ES,2010Q3,NASDAQ,12,78990,17057333,189017,16860368,0,16595981,109566,54470,61007,33324,0.027140687990914562,0.03451851064579373,13960745.0,0.003255818561258729,0.58837451726251,1172988.0,36.9345932780216,1726635.0,23.250199999999985,7.314253330900857,16860368,8214146.6,45453.65269999999,43323834.7,12629045.8,457601.98730000015,581994.7923,0.8280213694030878,0.06957072348598797,0.10240790711092428,Limit,0.002695887343621444,3.805790425214919,0.38209448205069824,0.44592688735238956,0.7342588051244258,-0.14588428786191576,0.001844159678683165,0.000851727664938279,3.2065988971277535,0.5991915280871654
G1ES,2010Q3,NASDAQ,13,10446,2155405,399841,1708119,0,1110183,224405,111314,150867,74683,0.0647327005905326,0.0,0.0,,,0.0,,0.0,0.0,,1708119,0.0,0.0,0.0,0.0,110571.15579999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q3,NASDAQ,14,6430,1406477,270724,1090219,0,499317,159842,103350,194013,99177,0.013389960365761372,0.0,0.0,,,0.0,,0.0,0.0,,1090219,0.0,0.0,0.0,0.0,14597.989199999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q3,NASDAQ,15,22233,4756359,1410081,2851274,0,605796,522702,345945,639903,451348,0.036273359101931274,0.0,0.0,,,0.0,,0.0,0.0,,2851274,0.0,0.0,0.0,0.0,103425.2857,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q3,NYSE,11,688736,139669409,5979,139639906,0,139555320,53956,17305,13032,187,0.011246677014377248,0.012841004102365985,129198054.0,0.0023261113638754945,0.2942641310990641,5659558.0,0.39884042181385904,4782294.0,47.36559999999987,0.9469960023369536,139639906,38018353.09999996,300529.0615999998,2257260.5000000005,4528813.299999999,1570484.9210999995,1793116.6058000005,0.925223008958485,0.040529660625809934,0.034247330415705095,Market,0.0021521717552574105,0.3208568967383862,0.6338947948799873,0.2913282140784976,0.23204730280177302,0.062216828297291055,0.0017535088103470644,0.0003986629449103461,0.26683010605190954,0.054026790686476645
G1ES,2010Q3,NYSE,12,154724,33374927,533009,32824626,0,32389117,173286,88918,118165,48652,0.015424319990728914,0.020173937281113268,27105430.0,0.0019595325217124392,0.3631211569047235,2230224.0,23.092560926615445,3488972.0,38.367199999999926,8.318832366668461,32824626,9842555.1,53113.9716,51501583.6,29024173.199999996,506297.5350000001,662201.9461999999,0.8257650825937819,0.06794362257166311,0.106291294834555,Limit,0.0016181135346370742,2.75306447969887,0.3696965007404603,0.4560685818533216,0.5079689450182344,-0.1448477881135109,0.0010825080480831,0.0005356054865539742,2.296446946568217,0.456617533130653
G1ES,2010Q3,NYSE,13,4729,1032882,155284,854367,0,515992,82611,52274,103364,70062,0.028313547690863524,0.0,0.0,,,0.0,,0.0,0.0,,854367,0.0,0.0,0.0,0.0,24190.160799999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q3,NYSE,14,12648,2748771,433287,2232802,0,885794,351920,244698,440794,234745,0.008211070977184723,0.0,0.0,,,0.0,,0.0,0.0,,2232802,0.0,0.0,0.0,0.0,18333.695700000004,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q3,NYSE,15,29289,6067778,1650768,3148439,0,206651,197595,243361,820332,988513,0.009853495271783886,0.0,0.0,,,0.0,,0.0,0.0,,3148439,0.0,0.0,0.0,0.0,31023.128799999984,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2010Q3,Other,11,408699,85700572,1540,85689621,0,85569769,73266,25450,18203,1272,0.016380564683557204,0.01811281095524978,78079430.0,0.002363744147466242,0.3701878279592973,3525434.0,1.247202613919308,4084757.0,66.89859999999996,1.133686434713252,85689621,28904054.599999994,184559.7957000001,4396930.500000002,4630833.6,1403644.3795000017,1552079.9060000014,0.9111888824902143,0.04114190212137827,0.047669215388407425,Market,0.0021538173882225493,0.4426652639763688,0.6007712055864706,0.3104176769037438,0.24110596750352054,0.12908186045577674,0.001850211870133666,0.0003036055180888834,0.2945182936260174,0.1481469703503514
G1ES,2010Q3,Other,12,137124,30359844,364526,29971916,0,29254842,286356,132049,204397,82844,0.014884602215620792,0.021101637002452572,24498241.0,0.0017741437721998077,0.6114726522610338,2760446.0,39.59195064855461,2713229.0,37.06979999999993,13.236440897543114,29971916,14980004.399999999,43463.40169999999,109291441.79999998,35913495.300000004,446120.04730000027,632456.4917000002,0.8173732036350295,0.09210108556289828,0.09052571080207218,Limit,0.0014501375787920928,5.344501215738093,0.37790237753754813,0.4394708260974814,0.7543640620060038,-0.14289140974497005,0.0011352069305399063,0.00031493064825218646,3.819657842485649,1.5248433732524442
