MarketCenter,Quarter,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType,PrImp_ExpAmt,All_AvgT,MktCtrAvg_PrImp_Pct,Rel_PrImp_Pct,MktCtrAvg_PrImp_AvgT,Rel_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,Rel_PrImp_ExpAmt,MktCtrAvg_All_AvgT,Rel_All_AvgT,Broker,Rebate,MktShare,Rebate_Dummy,Broker_Size
G1ES,2017 Q1,NYSE,11,1475560,298209033,7748,298060342,0,297970754,38723,15912,34109,844,0.003770996051866573,0.0065302949887241285,288599930.0,0.010278708018397649,0.015089728538742195,2200260.0,0.22130611836782924,7260152.0,76.54350000000002,0.6940757025472747,298060342,4354894.6,2966434.4146000003,486930.99999999994,5039095.1000000015,1123984.3729000005,1946421.9577,0.9682600780213827,0.0073819280526759914,0.024357993925941346,Market,0.00995246262785272,0.0331507393224423,0.9176589658388664,0.050601112182516284,0.04099535919263475,-0.025905630653892557,0.007530440715052346,0.0024220219128003742,0.0634662859216809,-0.030315546599238595,Boenning Scattergood,1.0,0.0571,1,262115.0
G1ES,2017 Q1,NYSE,11,1475560,298209033,7748,298060342,0,297970754,38723,15912,34109,844,0.003770996051866573,0.0065302949887241285,288599930.0,0.010278708018397649,0.015089728538742195,2200260.0,0.22130611836782924,7260152.0,76.54350000000002,0.6940757025472747,298060342,4354894.6,2966434.4146000003,486930.99999999994,5039095.1000000015,1123984.3729000005,1946421.9577,0.9682600780213827,0.0073819280526759914,0.024357993925941346,Market,0.00995246262785272,0.0331507393224423,0.9176589658388664,0.050601112182516284,0.04099535919263475,-0.025905630653892557,0.007530440715052346,0.0024220219128003742,0.0634662859216809,-0.030315546599238595,Edward Jones,0.0,0.273,0,354210.0
G1ES,2017 Q1,NYSE,11,1475560,298209033,7748,298060342,0,297970754,38723,15912,34109,844,0.003770996051866573,0.0065302949887241285,288599930.0,0.010278708018397649,0.015089728538742195,2200260.0,0.22130611836782924,7260152.0,76.54350000000002,0.6940757025472747,298060342,4354894.6,2966434.4146000003,486930.99999999994,5039095.1000000015,1123984.3729000005,1946421.9577,0.9682600780213827,0.0073819280526759914,0.024357993925941346,Market,0.00995246262785272,0.0331507393224423,0.9176589658388664,0.050601112182516284,0.04099535919263475,-0.025905630653892557,0.007530440715052346,0.0024220219128003742,0.0634662859216809,-0.030315546599238595,Euro Pacific Capital,0.0,0.0279,0,10000.0
G1ES,2017 Q1,NYSE,11,1475560,298209033,7748,298060342,0,297970754,38723,15912,34109,844,0.003770996051866573,0.0065302949887241285,288599930.0,0.010278708018397649,0.015089728538742195,2200260.0,0.22130611836782924,7260152.0,76.54350000000002,0.6940757025472747,298060342,4354894.6,2966434.4146000003,486930.99999999994,5039095.1000000015,1123984.3729000005,1946421.9577,0.9682600780213827,0.0073819280526759914,0.024357993925941346,Market,0.00995246262785272,0.0331507393224423,0.9176589658388664,0.050601112182516284,0.04099535919263475,-0.025905630653892557,0.007530440715052346,0.0024220219128003742,0.0634662859216809,-0.030315546599238595,Fifth Third,0.0,0.0317,0,466400.0
G1ES,2017 Q1,NYSE,11,1475560,298209033,7748,298060342,0,297970754,38723,15912,34109,844,0.003770996051866573,0.0065302949887241285,288599930.0,0.010278708018397649,0.015089728538742195,2200260.0,0.22130611836782924,7260152.0,76.54350000000002,0.6940757025472747,298060342,4354894.6,2966434.4146000003,486930.99999999994,5039095.1000000015,1123984.3729000005,1946421.9577,0.9682600780213827,0.0073819280526759914,0.024357993925941346,Market,0.00995246262785272,0.0331507393224423,0.9176589658388664,0.050601112182516284,0.04099535919263475,-0.025905630653892557,0.007530440715052346,0.0024220219128003742,0.0634662859216809,-0.030315546599238595,Florida Atlantic,0.0,0.0522,0,
G1ES,2017 Q1,NYSE,11,1475560,298209033,7748,298060342,0,297970754,38723,15912,34109,844,0.003770996051866573,0.0065302949887241285,288599930.0,0.010278708018397649,0.015089728538742195,2200260.0,0.22130611836782924,7260152.0,76.54350000000002,0.6940757025472747,298060342,4354894.6,2966434.4146000003,486930.99999999994,5039095.1000000015,1123984.3729000005,1946421.9577,0.9682600780213827,0.0073819280526759914,0.024357993925941346,Market,0.00995246262785272,0.0331507393224423,0.9176589658388664,0.050601112182516284,0.04099535919263475,-0.025905630653892557,0.007530440715052346,0.0024220219128003742,0.0634662859216809,-0.030315546599238595,LPL,0.0,0.2065,0,112766.0
G1ES,2017 Q1,NYSE,11,1475560,298209033,7748,298060342,0,297970754,38723,15912,34109,844,0.003770996051866573,0.0065302949887241285,288599930.0,0.010278708018397649,0.015089728538742195,2200260.0,0.22130611836782924,7260152.0,76.54350000000002,0.6940757025472747,298060342,4354894.6,2966434.4146000003,486930.99999999994,5039095.1000000015,1123984.3729000005,1946421.9577,0.9682600780213827,0.0073819280526759914,0.024357993925941346,Market,0.00995246262785272,0.0331507393224423,0.9176589658388664,0.050601112182516284,0.04099535919263475,-0.025905630653892557,0.007530440715052346,0.0024220219128003742,0.0634662859216809,-0.030315546599238595,TD Ameritrade,0.0013,0.1992,1,
G1ES,2017 Q1,NYSE,11,1475560,298209033,7748,298060342,0,297970754,38723,15912,34109,844,0.003770996051866573,0.0065302949887241285,288599930.0,0.010278708018397649,0.015089728538742195,2200260.0,0.22130611836782924,7260152.0,76.54350000000002,0.6940757025472747,298060342,4354894.6,2966434.4146000003,486930.99999999994,5039095.1000000015,1123984.3729000005,1946421.9577,0.9682600780213827,0.0073819280526759914,0.024357993925941346,Market,0.00995246262785272,0.0331507393224423,0.9176589658388664,0.050601112182516284,0.04099535919263475,-0.025905630653892557,0.007530440715052346,0.0024220219128003742,0.0634662859216809,-0.030315546599238595,Hollencrest Securities,,0.0,1,
G1ES,2017 Q1,NYSE,12,234967,46547768,122501,46393208,0,46271953,54633,22137,30662,10479,0.00648115994048094,0.008976299235439808,44891186.0,0.007857741016243132,0.07092660238470866,847373.0,28.481320268642023,654649.0,19.487199999999987,8.24793897187653,46393208,3183979.3,352743.31349999947,24134301.799999997,5399504.999999999,300681.80119999987,416439.3175,0.9676240970445501,0.018265022759365982,0.014110880196083876,Limit,0.0076033395556521855,0.7052279312092408,0.6142077919727518,0.35341630507179833,0.11053290714069905,-0.03960630475599039,0.0039004340567096035,0.003702905498942582,0.8162860942557071,-0.11105816304646632,AXA,0.0,0.1155,0,9999999.0
G1ES,2017 Q1,NYSE,12,234967,46547768,122501,46393208,0,46271953,54633,22137,30662,10479,0.00648115994048094,0.008976299235439808,44891186.0,0.007857741016243132,0.07092660238470866,847373.0,28.481320268642023,654649.0,19.487199999999987,8.24793897187653,46393208,3183979.3,352743.31349999947,24134301.799999997,5399504.999999999,300681.80119999987,416439.3175,0.9676240970445501,0.018265022759365982,0.014110880196083876,Limit,0.0076033395556521855,0.7052279312092408,0.6142077919727518,0.35341630507179833,0.11053290714069905,-0.03960630475599039,0.0039004340567096035,0.003702905498942582,0.8162860942557071,-0.11105816304646632,Boenning Scattergood,1.0,0.0189,1,262115.0
G1ES,2017 Q1,NYSE,12,234967,46547768,122501,46393208,0,46271953,54633,22137,30662,10479,0.00648115994048094,0.008976299235439808,44891186.0,0.007857741016243132,0.07092660238470866,847373.0,28.481320268642023,654649.0,19.487199999999987,8.24793897187653,46393208,3183979.3,352743.31349999947,24134301.799999997,5399504.999999999,300681.80119999987,416439.3175,0.9676240970445501,0.018265022759365982,0.014110880196083876,Limit,0.0076033395556521855,0.7052279312092408,0.6142077919727518,0.35341630507179833,0.11053290714069905,-0.03960630475599039,0.0039004340567096035,0.003702905498942582,0.8162860942557071,-0.11105816304646632,Edward Jones,0.0,0.2698,0,354210.0
G1ES,2017 Q1,NYSE,12,234967,46547768,122501,46393208,0,46271953,54633,22137,30662,10479,0.00648115994048094,0.008976299235439808,44891186.0,0.007857741016243132,0.07092660238470866,847373.0,28.481320268642023,654649.0,19.487199999999987,8.24793897187653,46393208,3183979.3,352743.31349999947,24134301.799999997,5399504.999999999,300681.80119999987,416439.3175,0.9676240970445501,0.018265022759365982,0.014110880196083876,Limit,0.0076033395556521855,0.7052279312092408,0.6142077919727518,0.35341630507179833,0.11053290714069905,-0.03960630475599039,0.0039004340567096035,0.003702905498942582,0.8162860942557071,-0.11105816304646632,Euro Pacific Capital,0.0,0.0417,0,10000.0
G1ES,2017 Q1,NYSE,12,234967,46547768,122501,46393208,0,46271953,54633,22137,30662,10479,0.00648115994048094,0.008976299235439808,44891186.0,0.007857741016243132,0.07092660238470866,847373.0,28.481320268642023,654649.0,19.487199999999987,8.24793897187653,46393208,3183979.3,352743.31349999947,24134301.799999997,5399504.999999999,300681.80119999987,416439.3175,0.9676240970445501,0.018265022759365982,0.014110880196083876,Limit,0.0076033395556521855,0.7052279312092408,0.6142077919727518,0.35341630507179833,0.11053290714069905,-0.03960630475599039,0.0039004340567096035,0.003702905498942582,0.8162860942557071,-0.11105816304646632,Fifth Third,0.0,0.0291,0,466400.0
G1ES,2017 Q1,NYSE,12,234967,46547768,122501,46393208,0,46271953,54633,22137,30662,10479,0.00648115994048094,0.008976299235439808,44891186.0,0.007857741016243132,0.07092660238470866,847373.0,28.481320268642023,654649.0,19.487199999999987,8.24793897187653,46393208,3183979.3,352743.31349999947,24134301.799999997,5399504.999999999,300681.80119999987,416439.3175,0.9676240970445501,0.018265022759365982,0.014110880196083876,Limit,0.0076033395556521855,0.7052279312092408,0.6142077919727518,0.35341630507179833,0.11053290714069905,-0.03960630475599039,0.0039004340567096035,0.003702905498942582,0.8162860942557071,-0.11105816304646632,Florida Atlantic,0.0,0.0789,0,
G1ES,2017 Q1,NYSE,12,234967,46547768,122501,46393208,0,46271953,54633,22137,30662,10479,0.00648115994048094,0.008976299235439808,44891186.0,0.007857741016243132,0.07092660238470866,847373.0,28.481320268642023,654649.0,19.487199999999987,8.24793897187653,46393208,3183979.3,352743.31349999947,24134301.799999997,5399504.999999999,300681.80119999987,416439.3175,0.9676240970445501,0.018265022759365982,0.014110880196083876,Limit,0.0076033395556521855,0.7052279312092408,0.6142077919727518,0.35341630507179833,0.11053290714069905,-0.03960630475599039,0.0039004340567096035,0.003702905498942582,0.8162860942557071,-0.11105816304646632,LPL,0.0,0.1521,0,112766.0
G1ES,2017 Q1,NYSE,12,234967,46547768,122501,46393208,0,46271953,54633,22137,30662,10479,0.00648115994048094,0.008976299235439808,44891186.0,0.007857741016243132,0.07092660238470866,847373.0,28.481320268642023,654649.0,19.487199999999987,8.24793897187653,46393208,3183979.3,352743.31349999947,24134301.799999997,5399504.999999999,300681.80119999987,416439.3175,0.9676240970445501,0.018265022759365982,0.014110880196083876,Limit,0.0076033395556521855,0.7052279312092408,0.6142077919727518,0.35341630507179833,0.11053290714069905,-0.03960630475599039,0.0039004340567096035,0.003702905498942582,0.8162860942557071,-0.11105816304646632,TD Ameritrade,0.0013,0.0525,1,
G1ES,2017 Q1,NYSE,12,234967,46547768,122501,46393208,0,46271953,54633,22137,30662,10479,0.00648115994048094,0.008976299235439808,44891186.0,0.007857741016243132,0.07092660238470866,847373.0,28.481320268642023,654649.0,19.487199999999987,8.24793897187653,46393208,3183979.3,352743.31349999947,24134301.799999997,5399504.999999999,300681.80119999987,416439.3175,0.9676240970445501,0.018265022759365982,0.014110880196083876,Limit,0.0076033395556521855,0.7052279312092408,0.6142077919727518,0.35341630507179833,0.11053290714069905,-0.03960630475599039,0.0039004340567096035,0.003702905498942582,0.8162860942557071,-0.11105816304646632,Hollencrest Securities,,0.0,1,
G1ES,2017 Q1,Other,11,923516,197934012,5353,197916039,0,197846698,35421,13757,16937,2392,0.007853596533932248,0.009815356400195539,191374226.0,0.011576754487827435,0.03467980949534971,2046607.0,1.3139446899184843,4495206.0,176.78020000000032,0.7337444157175443,197916039,6636821.700000001,2215492.4297000016,2689128.3999999994,3298332.3,1554352.7178999996,1942616.4600999998,0.9669465242278823,0.010340783952330412,0.02271269181978728,Market,0.011194102513844275,0.06378605020485481,0.9272778718729511,0.03966865235493122,0.07794989687513924,-0.04327008737978953,0.007542247547186116,0.0036518549666581593,0.091260733931412,-0.02747468372655719,AXA,0.0,0.5113,0,9999999.0
G1ES,2017 Q1,Other,11,923516,197934012,5353,197916039,0,197846698,35421,13757,16937,2392,0.007853596533932248,0.009815356400195539,191374226.0,0.011576754487827435,0.03467980949534971,2046607.0,1.3139446899184843,4495206.0,176.78020000000032,0.7337444157175443,197916039,6636821.700000001,2215492.4297000016,2689128.3999999994,3298332.3,1554352.7178999996,1942616.4600999998,0.9669465242278823,0.010340783952330412,0.02271269181978728,Market,0.011194102513844275,0.06378605020485481,0.9272778718729511,0.03966865235493122,0.07794989687513924,-0.04327008737978953,0.007542247547186116,0.0036518549666581593,0.091260733931412,-0.02747468372655719,Boenning Scattergood,1.0,0.0512,1,262115.0
G1ES,2017 Q1,Other,11,923516,197934012,5353,197916039,0,197846698,35421,13757,16937,2392,0.007853596533932248,0.009815356400195539,191374226.0,0.011576754487827435,0.03467980949534971,2046607.0,1.3139446899184843,4495206.0,176.78020000000032,0.7337444157175443,197916039,6636821.700000001,2215492.4297000016,2689128.3999999994,3298332.3,1554352.7178999996,1942616.4600999998,0.9669465242278823,0.010340783952330412,0.02271269181978728,Market,0.011194102513844275,0.06378605020485481,0.9272778718729511,0.03966865235493122,0.07794989687513924,-0.04327008737978953,0.007542247547186116,0.0036518549666581593,0.091260733931412,-0.02747468372655719,Edward Jones,0.0,0.2105,0,354210.0
G1ES,2017 Q1,Other,11,923516,197934012,5353,197916039,0,197846698,35421,13757,16937,2392,0.007853596533932248,0.009815356400195539,191374226.0,0.011576754487827435,0.03467980949534971,2046607.0,1.3139446899184843,4495206.0,176.78020000000032,0.7337444157175443,197916039,6636821.700000001,2215492.4297000016,2689128.3999999994,3298332.3,1554352.7178999996,1942616.4600999998,0.9669465242278823,0.010340783952330412,0.02271269181978728,Market,0.011194102513844275,0.06378605020485481,0.9272778718729511,0.03966865235493122,0.07794989687513924,-0.04327008737978953,0.007542247547186116,0.0036518549666581593,0.091260733931412,-0.02747468372655719,Euro Pacific Capital,0.0,0.0291,0,10000.0
G1ES,2017 Q1,Other,11,923516,197934012,5353,197916039,0,197846698,35421,13757,16937,2392,0.007853596533932248,0.009815356400195539,191374226.0,0.011576754487827435,0.03467980949534971,2046607.0,1.3139446899184843,4495206.0,176.78020000000032,0.7337444157175443,197916039,6636821.700000001,2215492.4297000016,2689128.3999999994,3298332.3,1554352.7178999996,1942616.4600999998,0.9669465242278823,0.010340783952330412,0.02271269181978728,Market,0.011194102513844275,0.06378605020485481,0.9272778718729511,0.03966865235493122,0.07794989687513924,-0.04327008737978953,0.007542247547186116,0.0036518549666581593,0.091260733931412,-0.02747468372655719,Fifth Third,0.0,0.0383,0,466400.0
G1ES,2017 Q1,Other,11,923516,197934012,5353,197916039,0,197846698,35421,13757,16937,2392,0.007853596533932248,0.009815356400195539,191374226.0,0.011576754487827435,0.03467980949534971,2046607.0,1.3139446899184843,4495206.0,176.78020000000032,0.7337444157175443,197916039,6636821.700000001,2215492.4297000016,2689128.3999999994,3298332.3,1554352.7178999996,1942616.4600999998,0.9669465242278823,0.010340783952330412,0.02271269181978728,Market,0.011194102513844275,0.06378605020485481,0.9272778718729511,0.03966865235493122,0.07794989687513924,-0.04327008737978953,0.007542247547186116,0.0036518549666581593,0.091260733931412,-0.02747468372655719,Hollencrest Securities,1.0,0.0698,1,
G1ES,2017 Q1,Other,11,923516,197934012,5353,197916039,0,197846698,35421,13757,16937,2392,0.007853596533932248,0.009815356400195539,191374226.0,0.011576754487827435,0.03467980949534971,2046607.0,1.3139446899184843,4495206.0,176.78020000000032,0.7337444157175443,197916039,6636821.700000001,2215492.4297000016,2689128.3999999994,3298332.3,1554352.7178999996,1942616.4600999998,0.9669465242278823,0.010340783952330412,0.02271269181978728,Market,0.011194102513844275,0.06378605020485481,0.9272778718729511,0.03966865235493122,0.07794989687513924,-0.04327008737978953,0.007542247547186116,0.0036518549666581593,0.091260733931412,-0.02747468372655719,LPL,0.0,0.5345,0,112766.0
G1ES,2017 Q1,Other,11,923516,197934012,5353,197916039,0,197846698,35421,13757,16937,2392,0.007853596533932248,0.009815356400195539,191374226.0,0.011576754487827435,0.03467980949534971,2046607.0,1.3139446899184843,4495206.0,176.78020000000032,0.7337444157175443,197916039,6636821.700000001,2215492.4297000016,2689128.3999999994,3298332.3,1554352.7178999996,1942616.4600999998,0.9669465242278823,0.010340783952330412,0.02271269181978728,Market,0.011194102513844275,0.06378605020485481,0.9272778718729511,0.03966865235493122,0.07794989687513924,-0.04327008737978953,0.007542247547186116,0.0036518549666581593,0.091260733931412,-0.02747468372655719,TD Ameritrade,0.0013,0.1824,1,
G1ES,2017 Q1,Other,12,145420,29705704,66641,29634708,0,29569426,33512,10249,13143,6456,0.015937619854395083,0.01947053657150937,27605221.0,0.008433785467611359,0.07875104857881776,1407925.0,8.130044782214963,621562.0,143.41880000000003,1.6655331246118652,29634708,2173940.1,232816.5116999999,11446493.3,1035232.1000000001,472306.7106000008,577003.6659000013,0.9315165514706607,0.04750932588908924,0.020974122640250073,Limit,0.007856210754632706,0.4945439482649871,0.6765358886293943,0.2549806628412664,0.15594444902181662,-0.07719340044299886,0.0034785885368163183,0.004377622217816388,1.5260337633171939,-1.0314898150522067,AXA,0.0,0.3977,0,9999999.0
G1ES,2017 Q1,Other,12,145420,29705704,66641,29634708,0,29569426,33512,10249,13143,6456,0.015937619854395083,0.01947053657150937,27605221.0,0.008433785467611359,0.07875104857881776,1407925.0,8.130044782214963,621562.0,143.41880000000003,1.6655331246118652,29634708,2173940.1,232816.5116999999,11446493.3,1035232.1000000001,472306.7106000008,577003.6659000013,0.9315165514706607,0.04750932588908924,0.020974122640250073,Limit,0.007856210754632706,0.4945439482649871,0.6765358886293943,0.2549806628412664,0.15594444902181662,-0.07719340044299886,0.0034785885368163183,0.004377622217816388,1.5260337633171939,-1.0314898150522067,Boenning Scattergood,1.0,0.0308,1,262115.0
G1ES,2017 Q1,Other,12,145420,29705704,66641,29634708,0,29569426,33512,10249,13143,6456,0.015937619854395083,0.01947053657150937,27605221.0,0.008433785467611359,0.07875104857881776,1407925.0,8.130044782214963,621562.0,143.41880000000003,1.6655331246118652,29634708,2173940.1,232816.5116999999,11446493.3,1035232.1000000001,472306.7106000008,577003.6659000013,0.9315165514706607,0.04750932588908924,0.020974122640250073,Limit,0.007856210754632706,0.4945439482649871,0.6765358886293943,0.2549806628412664,0.15594444902181662,-0.07719340044299886,0.0034785885368163183,0.004377622217816388,1.5260337633171939,-1.0314898150522067,Edward Jones,0.0,0.2141,0,354210.0
G1ES,2017 Q1,Other,12,145420,29705704,66641,29634708,0,29569426,33512,10249,13143,6456,0.015937619854395083,0.01947053657150937,27605221.0,0.008433785467611359,0.07875104857881776,1407925.0,8.130044782214963,621562.0,143.41880000000003,1.6655331246118652,29634708,2173940.1,232816.5116999999,11446493.3,1035232.1000000001,472306.7106000008,577003.6659000013,0.9315165514706607,0.04750932588908924,0.020974122640250073,Limit,0.007856210754632706,0.4945439482649871,0.6765358886293943,0.2549806628412664,0.15594444902181662,-0.07719340044299886,0.0034785885368163183,0.004377622217816388,1.5260337633171939,-1.0314898150522067,Euro Pacific Capital,0.0,0.0917,0,10000.0
G1ES,2017 Q1,Other,12,145420,29705704,66641,29634708,0,29569426,33512,10249,13143,6456,0.015937619854395083,0.01947053657150937,27605221.0,0.008433785467611359,0.07875104857881776,1407925.0,8.130044782214963,621562.0,143.41880000000003,1.6655331246118652,29634708,2173940.1,232816.5116999999,11446493.3,1035232.1000000001,472306.7106000008,577003.6659000013,0.9315165514706607,0.04750932588908924,0.020974122640250073,Limit,0.007856210754632706,0.4945439482649871,0.6765358886293943,0.2549806628412664,0.15594444902181662,-0.07719340044299886,0.0034785885368163183,0.004377622217816388,1.5260337633171939,-1.0314898150522067,Fifth Third,0.0,0.0367,0,466400.0
G1ES,2017 Q1,Other,12,145420,29705704,66641,29634708,0,29569426,33512,10249,13143,6456,0.015937619854395083,0.01947053657150937,27605221.0,0.008433785467611359,0.07875104857881776,1407925.0,8.130044782214963,621562.0,143.41880000000003,1.6655331246118652,29634708,2173940.1,232816.5116999999,11446493.3,1035232.1000000001,472306.7106000008,577003.6659000013,0.9315165514706607,0.04750932588908924,0.020974122640250073,Limit,0.007856210754632706,0.4945439482649871,0.6765358886293943,0.2549806628412664,0.15594444902181662,-0.07719340044299886,0.0034785885368163183,0.004377622217816388,1.5260337633171939,-1.0314898150522067,Hollencrest Securities,1.0,0.0,1,
G1ES,2017 Q1,Other,12,145420,29705704,66641,29634708,0,29569426,33512,10249,13143,6456,0.015937619854395083,0.01947053657150937,27605221.0,0.008433785467611359,0.07875104857881776,1407925.0,8.130044782214963,621562.0,143.41880000000003,1.6655331246118652,29634708,2173940.1,232816.5116999999,11446493.3,1035232.1000000001,472306.7106000008,577003.6659000013,0.9315165514706607,0.04750932588908924,0.020974122640250073,Limit,0.007856210754632706,0.4945439482649871,0.6765358886293943,0.2549806628412664,0.15594444902181662,-0.07719340044299886,0.0034785885368163183,0.004377622217816388,1.5260337633171939,-1.0314898150522067,LPL,0.0,0.3324,0,112766.0
G1ES,2017 Q1,Other,12,145420,29705704,66641,29634708,0,29569426,33512,10249,13143,6456,0.015937619854395083,0.01947053657150937,27605221.0,0.008433785467611359,0.07875104857881776,1407925.0,8.130044782214963,621562.0,143.41880000000003,1.6655331246118652,29634708,2173940.1,232816.5116999999,11446493.3,1035232.1000000001,472306.7106000008,577003.6659000013,0.9315165514706607,0.04750932588908924,0.020974122640250073,Limit,0.007856210754632706,0.4945439482649871,0.6765358886293943,0.2549806628412664,0.15594444902181662,-0.07719340044299886,0.0034785885368163183,0.004377622217816388,1.5260337633171939,-1.0314898150522067,TD Ameritrade,0.0013,0.0402,1,
G1ES,2017 Q2,NASDAQ,11,1115055,224967358,15649,224611449,0,224593634,8953,3411,4212,1239,0.007239769270621637,0.013614099570676828,213212612.0,0.02286937238590747,0.010121364677995685,2822164.0,0.2176434820938825,8576673.0,110.5492000000001,0.14214089775837319,224611449,2158002.5999999987,4876038.621200004,614225.5999999999,1219095.9999999998,1626135.0662999991,3057882.6314000003,0.9492508638773797,0.012564648919565984,0.038184487203054375,Market,0.02170877149365616,0.01776990539783214,0.9074576590452946,0.04179320483208504,0.07286858414248575,-0.06274721946449006,0.015418165946203736,0.006290605547452423,0.08000263716207613,-0.06223273176424399,AXA,0.0,0.3361,0,9999999.0
G1ES,2017 Q2,NASDAQ,11,1115055,224967358,15649,224611449,0,224593634,8953,3411,4212,1239,0.007239769270621637,0.013614099570676828,213212612.0,0.02286937238590747,0.010121364677995685,2822164.0,0.2176434820938825,8576673.0,110.5492000000001,0.14214089775837319,224611449,2158002.5999999987,4876038.621200004,614225.5999999999,1219095.9999999998,1626135.0662999991,3057882.6314000003,0.9492508638773797,0.012564648919565984,0.038184487203054375,Market,0.02170877149365616,0.01776990539783214,0.9074576590452946,0.04179320483208504,0.07286858414248575,-0.06274721946449006,0.015418165946203736,0.006290605547452423,0.08000263716207613,-0.06223273176424399,Bank of the West,0.0,0.0311,0,
G1ES,2017 Q2,NASDAQ,11,1115055,224967358,15649,224611449,0,224593634,8953,3411,4212,1239,0.007239769270621637,0.013614099570676828,213212612.0,0.02286937238590747,0.010121364677995685,2822164.0,0.2176434820938825,8576673.0,110.5492000000001,0.14214089775837319,224611449,2158002.5999999987,4876038.621200004,614225.5999999999,1219095.9999999998,1626135.0662999991,3057882.6314000003,0.9492508638773797,0.012564648919565984,0.038184487203054375,Market,0.02170877149365616,0.01776990539783214,0.9074576590452946,0.04179320483208504,0.07286858414248575,-0.06274721946449006,0.015418165946203736,0.006290605547452423,0.08000263716207613,-0.06223273176424399,Boenning Scattergood,1.0,0.0766,1,262115.0
G1ES,2017 Q2,NASDAQ,11,1115055,224967358,15649,224611449,0,224593634,8953,3411,4212,1239,0.007239769270621637,0.013614099570676828,213212612.0,0.02286937238590747,0.010121364677995685,2822164.0,0.2176434820938825,8576673.0,110.5492000000001,0.14214089775837319,224611449,2158002.5999999987,4876038.621200004,614225.5999999999,1219095.9999999998,1626135.0662999991,3057882.6314000003,0.9492508638773797,0.012564648919565984,0.038184487203054375,Market,0.02170877149365616,0.01776990539783214,0.9074576590452946,0.04179320483208504,0.07286858414248575,-0.06274721946449006,0.015418165946203736,0.006290605547452423,0.08000263716207613,-0.06223273176424399,Edward Jones,0.0,0.4431,0,354210.0
G1ES,2017 Q2,NASDAQ,11,1115055,224967358,15649,224611449,0,224593634,8953,3411,4212,1239,0.007239769270621637,0.013614099570676828,213212612.0,0.02286937238590747,0.010121364677995685,2822164.0,0.2176434820938825,8576673.0,110.5492000000001,0.14214089775837319,224611449,2158002.5999999987,4876038.621200004,614225.5999999999,1219095.9999999998,1626135.0662999991,3057882.6314000003,0.9492508638773797,0.012564648919565984,0.038184487203054375,Market,0.02170877149365616,0.01776990539783214,0.9074576590452946,0.04179320483208504,0.07286858414248575,-0.06274721946449006,0.015418165946203736,0.006290605547452423,0.08000263716207613,-0.06223273176424399,Euro Pacific Capital,0.0,0.0452,0,10000.0
G1ES,2017 Q2,NASDAQ,11,1115055,224967358,15649,224611449,0,224593634,8953,3411,4212,1239,0.007239769270621637,0.013614099570676828,213212612.0,0.02286937238590747,0.010121364677995685,2822164.0,0.2176434820938825,8576673.0,110.5492000000001,0.14214089775837319,224611449,2158002.5999999987,4876038.621200004,614225.5999999999,1219095.9999999998,1626135.0662999991,3057882.6314000003,0.9492508638773797,0.012564648919565984,0.038184487203054375,Market,0.02170877149365616,0.01776990539783214,0.9074576590452946,0.04179320483208504,0.07286858414248575,-0.06274721946449006,0.015418165946203736,0.006290605547452423,0.08000263716207613,-0.06223273176424399,Fifth Third,0.0,0.0329,0,466400.0
G1ES,2017 Q2,NASDAQ,11,1115055,224967358,15649,224611449,0,224593634,8953,3411,4212,1239,0.007239769270621637,0.013614099570676828,213212612.0,0.02286937238590747,0.010121364677995685,2822164.0,0.2176434820938825,8576673.0,110.5492000000001,0.14214089775837319,224611449,2158002.5999999987,4876038.621200004,614225.5999999999,1219095.9999999998,1626135.0662999991,3057882.6314000003,0.9492508638773797,0.012564648919565984,0.038184487203054375,Market,0.02170877149365616,0.01776990539783214,0.9074576590452946,0.04179320483208504,0.07286858414248575,-0.06274721946449006,0.015418165946203736,0.006290605547452423,0.08000263716207613,-0.06223273176424399,Florida Atlantic,0.0,0.0323,0,
G1ES,2017 Q2,NASDAQ,11,1115055,224967358,15649,224611449,0,224593634,8953,3411,4212,1239,0.007239769270621637,0.013614099570676828,213212612.0,0.02286937238590747,0.010121364677995685,2822164.0,0.2176434820938825,8576673.0,110.5492000000001,0.14214089775837319,224611449,2158002.5999999987,4876038.621200004,614225.5999999999,1219095.9999999998,1626135.0662999991,3057882.6314000003,0.9492508638773797,0.012564648919565984,0.038184487203054375,Market,0.02170877149365616,0.01776990539783214,0.9074576590452946,0.04179320483208504,0.07286858414248575,-0.06274721946449006,0.015418165946203736,0.006290605547452423,0.08000263716207613,-0.06223273176424399,Insigneo Securities,0.0,0.0508,0,
